time_step,time_stamp,robot_pos_x,robot_pos_y,robot_orien_x,robot_orien_y,robot_orien_z,robot_orien_w,robot_twist_x,robot_twist_y,robot_twist_z,vel_x,vel_y,vel_w,network_delay,c_total_tx_mbps,c_total_rx_mbps,c_total_mbps,c_tx_retires,c_retransmits,c_rssi,c_lqi,c_rssi_status,c_total_tx_mbps2,c_total_rx_mbps2,c_total_mbps2,c_rssi2,c_lqi2,c_rssi_status2,s_total_tx_mbps,s_total_rx_mbps,s_total_mbps,s_tx_retires,s_retransmits,s_rssi,s_lqi,s_rssi_status,s_total_tx_mbps2,s_total_rx_mbps2,s_total_mbps2,s_tx_retires2,s_retransmits2,s_rssi2,s_lqi2,s_rssi_status2
19509,1.61781750054769E+018,6.02562,2.298414,0,0,-0.396908,0.917859,0.4819,-2,-0.374024,0.5,0,1.5,65.523003,18.648736,0.390024,19.03876,161141,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.423536,19.164024,19.58756,99556,7071,-67,43,1,-2,-2,-2,-2,-2,-2,-2,-2
19511,1.61781750058771E+018,6.038516,2.284608,0,0,-0.402667,0.915347,0.469106,-2,-0.32341,0.5,0,1.5,65.523003,18.648736,0.390024,19.03876,161141,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.423536,19.164024,19.58756,99556,7071,-67,43,1,-2,-2,-2,-2,-2,-2,-2,-2
19513,1.61781750062752E+018,6.051072,2.270836,0,0,-0.407215,0.913332,0.466974,-2,-0.237714,0.5,0,1.5,65.523003,18.648736,0.390024,19.03876,161141,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.423536,19.164024,19.58756,99556,7071,-65,45,1,-2,-2,-2,-2,-2,-2,-2,-2
19516,1.61781750068734E+018,6.070107,2.24947,0,0,-0.413661,0.910431,0.479768,-2,-0.203156,0.5,0,1.5,65.523003,18.648736,0.390024,19.03876,161141,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.423536,19.164024,19.58756,99556,7071,-65,45,1,-2,-2,-2,-2,-2,-2,-2,-2
19518,1.61781750072731E+018,6.082422,2.235313,0,0,-0.416915,0.908945,0.473371,-2,-0.175231,0.5,0,1.5,65.523003,18.648736,0.390024,19.03876,161141,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.423536,19.164024,19.58756,99556,7071,-70,40,1,-2,-2,-2,-2,-2,-2,-2,-2
19519,1.61781750074727E+018,6.08871,2.228008,0,0,-0.418263,0.908326,0.4819,-2,-0.157603,0.5,0,1.5,65.523003,18.648736,0.390024,19.03876,161141,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.423536,19.164024,19.58756,99556,7071,-70,40,1,-2,-2,-2,-2,-2,-2,-2,-2
19520,1.6178175007673E+018,6.094864,2.220814,0,0,-0.419452,0.907777,0.473371,-2,-0.140848,0.5,0,1.5,65.523003,18.648736,0.390024,19.03876,161141,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.423536,19.164024,19.58756,99556,7071,-70,40,1,-2,-2,-2,-2,-2,-2,-2,-2
19522,1.6178175008072E+018,6.106956,2.206577,0,0,-0.421194,0.906971,0.469106,-2,-0.089535,0.5,0,1.5,65.523003,18.648736,0.390024,19.03876,161141,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.423536,19.164024,19.58756,99556,7071,-70,40,1,-2,-2,-2,-2,-2,-2,-2,-2
19524,1.6178175008471E+018,6.119301,2.19194,0,0,-0.422618,0.906308,0.4819,-2,-0.070162,0.5,0,1.5,65.523003,18.648736,0.390024,19.03876,161141,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.423536,19.164024,19.58756,99556,7071,-70,40,1,-2,-2,-2,-2,-2,-2,-2,-2
19526,1.61781750088726E+018,6.131463,2.177427,0,0,-0.42333,0.905976,0.473371,-2,-0.023911,0.5,0,0,65.523003,18.648736,0.390024,19.03876,161141,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.423536,19.164024,19.58756,99556,7071,-66,44,1,-2,-2,-2,-2,-2,-2,-2,-2
19528,1.61781750092692E+018,6.143611,2.162903,0,0,-0.423251,0.906013,0.471239,-2,0.014835,0.5,0,0,65.523003,18.648736,0.390024,19.03876,161141,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.423536,19.164024,19.58756,99822,7071,-64,46,1,-2,-2,-2,-2,-2,-2,-2,-2
19530,1.61781750096595E+018,6.155737,2.148416,0,0,-0.422935,0.90616,0.473371,-2,0.017802,0.5,0,0,65.523003,18.648736,0.390024,19.03876,161540,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.423536,19.164024,19.58756,99822,7071,-64,46,1,-2,-2,-2,-2,-2,-2,-2,-2
19533,1.61781750102683E+018,6.174019,2.126624,0,0,-0.422618,0.906308,0.471239,-2,-0.025133,0.5,0,0,65.523003,18.648736,0.390024,19.03876,161540,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-74,36,1,-2,-2,-2,-2,-2,-2,-2,-2
19535,1.61781750106669E+018,6.186322,2.111951,0,0,-0.423014,0.906123,0.4819,-2,-0.008727,0.5,0,0,107.775002,18.648736,0.390024,19.03876,161540,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-74,36,1,-2,-2,-2,-2,-2,-2,-2,-2
19536,1.61781750108665E+018,6.192401,2.104694,0,0,-0.422935,0.90616,0.473371,-2,0.012392,0.5,0,0,107.775002,18.648736,0.390024,19.03876,161540,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-74,36,1,-2,-2,-2,-2,-2,-2,-2,-2
19537,1.61781750110569E+018,6.198427,2.097502,0,0,-0.422856,0.906197,0.469106,-2,0.009948,0.5,0,0,107.775002,18.648736,0.390024,19.03876,161540,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-74,36,1,-2,-2,-2,-2,-2,-2,-2,-2
19539,1.61781750114557E+018,6.2107,2.08286,0,0,-0.423014,0.906123,0.484033,-2,-0.013963,0.5,0,0,107.775002,18.648736,0.390024,19.03876,161540,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-63,47,1,-2,-2,-2,-2,-2,-2,-2,-2
19541,1.61781750118651E+018,6.222746,2.068473,0,0,-0.423251,0.906013,0.466974,-2,-0.009599,0.5,0,0,107.775002,18.648736,0.390024,19.03876,161540,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-63,47,1,-2,-2,-2,-2,-2,-2,-2,-2
19543,1.61781750122639E+018,6.235087,2.053721,0,0,-0.423251,0.906013,0.484033,-2,0.006109,0.5,0,0,107.775002,18.648736,0.390024,19.03876,161540,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-63,47,1,-2,-2,-2,-2,-2,-2,-2,-2
19545,1.61781750126528E+018,6.247241,2.039202,0,0,-0.422856,0.906197,0.471239,-2,0.022689,0.5,0,0,107.775002,18.648736,0.390024,19.03876,161540,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-70,40,1,-2,-2,-2,-2,-2,-2,-2,-2
19547,1.61781750130633E+018,6.259379,2.024725,0,0,-0.422381,0.906418,0.473371,-2,0.024609,0.5,0,0,107.775002,18.648736,0.390024,19.03876,161540,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-70,40,1,-2,-2,-2,-2,-2,-2,-2,-2
19550,1.61781750136622E+018,6.277768,2.002856,0,0,-0.421827,0.906676,0.479768,-2,0.007156,0.5,0,0,107.775002,18.648736,0.390024,19.03876,161540,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-69,41,1,-2,-2,-2,-2,-2,-2,-2,-2
19552,1.61781750140508E+018,6.289827,1.988536,0,0,-0.42159,0.906787,0.46271,-2,0.024958,0.5,0,0,107.775002,17.097376,0.341792,17.439168,161540,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-69,41,1,-2,-2,-2,-2,-2,-2,-2,-2
19553,1.61781750142507E+018,6.296039,1.981167,0,0,-0.421273,0.906934,0.4819,-2,0.032289,0.5,0,0,107.775002,17.097376,0.341792,17.439168,161540,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-69,41,1,-2,-2,-2,-2,-2,-2,-2,-2
19554,1.61781750144504E+018,6.302229,1.973835,0,0,-0.421036,0.907044,0.479768,-2,0.027751,0.5,0,0,107.775002,17.097376,0.341792,17.439168,161540,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-69,41,1,-2,-2,-2,-2,-2,-2,-2,-2
19556,1.617817501486E+018,6.314372,1.959473,0,0,-0.420719,0.907191,0.469106,-2,0.013265,0.5,0,0,107.775002,17.097376,0.341792,17.439168,161540,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-69,41,1,-2,-2,-2,-2,-2,-2,-2,-2
19558,1.61781750152585E+018,6.326576,1.945052,0,0,-0.420798,0.907154,0.471239,-2,-0.006632,0.5,0,0,107.775002,17.097376,0.341792,17.439168,161540,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-69,41,1,-2,-2,-2,-2,-2,-2,-2,-2
19560,1.61781750156487E+018,6.338806,1.930597,0,0,-0.42064,0.907228,0.477636,-2,0.015708,0.5,0,0,107.775002,17.097376,0.341792,17.439168,161540,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-69,41,1,-2,-2,-2,-2,-2,-2,-2,-2
19561,1.61781750158475E+018,6.345006,1.923273,0,0,-0.420482,0.907301,0.479768,-2,0.017279,0.5,0,0,107.775002,17.097376,0.341792,17.439168,161540,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-69,41,1,-2,-2,-2,-2,-2,-2,-2,-2
19562,1.61781750160477E+018,6.351098,1.916082,0,0,-0.420323,0.907374,0.471239,-2,0.01693,0.5,0,0,107.775002,17.097376,0.341792,17.439168,161540,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-69,41,1,-2,-2,-2,-2,-2,-2,-2,-2
19564,1.61781750164578E+018,6.363483,1.901479,0,0,-0.420007,0.907521,0.4819,-2,0.018151,0.5,0,0,107.775002,17.097376,0.341792,17.439168,161540,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-69,41,1,-2,-2,-2,-2,-2,-2,-2,-2
19567,1.61781750170452E+018,6.381929,1.879769,0,0,-0.419611,0.907704,0.469106,-2,0.008552,0.5,0,0,107.775002,17.097376,0.341792,17.439168,161540,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-72,38,1,-2,-2,-2,-2,-2,-2,-2,-2
19569,1.61781750174451E+018,6.394336,1.865185,0,0,-0.419294,0.907851,0.4819,-2,0.025831,0.5,0,0,107.775002,17.097376,0.341792,17.439168,161540,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-72,38,1,-2,-2,-2,-2,-2,-2,-2,-2
19570,1.61781750176444E+018,6.400447,1.85801,0,0,-0.418977,0.907997,0.471239,-2,0.029322,0.5,0,0,107.775002,17.097376,0.341792,17.439168,161540,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-72,38,1,-2,-2,-2,-2,-2,-2,-2,-2
19571,1.61781750178549E+018,6.406536,1.850871,0,0,-0.418818,0.90807,0.469106,-2,0.011694,0.5,0,0,107.775002,17.097376,0.341792,17.439168,161540,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-72,38,1,-2,-2,-2,-2,-2,-2,-2,-2
19573,1.6178175018253E+018,6.41894,1.83634,0,0,-0.418739,0.908107,0.479768,-2,0.002443,0.5,0,0,107.775002,17.097376,0.341792,17.439168,161540,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-72,38,1,-2,-2,-2,-2,-2,-2,-2,-2
19575,1.61781750186421E+018,6.431319,1.821844,0,0,-0.41866,0.908143,0.475503,-2,0.005061,0.5,0,0,107.775002,17.097376,0.341792,17.439168,161540,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-72,38,1,-2,-2,-2,-2,-2,-2,-2,-2
19577,1.61781750190421E+018,6.443477,1.807608,0,0,-0.418422,0.908253,0.475503,-2,0.026354,0.5,0,0,107.775002,17.097376,0.341792,17.439168,161540,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-72,38,1,-2,-2,-2,-2,-2,-2,-2,-2
19579,1.61781750194511E+018,6.456206,1.792736,0,0,-0.417471,0.90869,0.484033,-2,0.036826,0.5,0,0,107.775002,17.097376,0.341792,17.439168,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-72,38,1,-2,-2,-2,-2,-2,-2,-2,-2
19582,1.61781750200404E+018,6.474692,1.77123,0,0,-0.416915,0.908945,0.486165,-2,0.011519,0.5,0,0,107.775002,17.097376,0.341792,17.439168,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,99822,7071,-72,38,1,-2,-2,-2,-2,-2,-2,-2,-2
19584,1.61781750204399E+018,6.487212,1.756686,0,0,-0.416677,0.909054,0.4819,-2,0.017628,0.5,0,0,107.775002,17.097376,0.341792,17.439168,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,100073,7071,-74,36,1,-2,-2,-2,-2,-2,-2,-2,-2
19585,1.61781750206393E+018,6.493448,1.749449,0,0,-0.416519,0.909127,0.477636,-2,0.021991,0.5,0,0,107.775002,17.097376,0.341792,17.439168,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,100073,7071,-74,36,1,-2,-2,-2,-2,-2,-2,-2,-2
19586,1.61781750208492E+018,6.49963,1.742279,0,0,-0.41636,0.9092,0.473371,-2,0.00925,0.5,0,0,107.775002,17.097376,0.341792,17.439168,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.39716,16.778808,17.175968,100073,7071,-74,36,1,-2,-2,-2,-2,-2,-2,-2,-2
19588,1.61781750212378E+018,6.51217,1.727752,0,0,-0.416122,0.909309,0.486165,-2,0.009948,0.5,0,0,157.125,17.097376,0.341792,17.439168,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.391264,15.370088,15.761352,100073,7071,-73,37,1,-2,-2,-2,-2,-2,-2,-2,-2
19590,1.61781750216378E+018,6.52449,1.713486,0,0,-0.41636,0.9092,0.46271,-2,-0.020071,0.5,0,0,157.125,17.097376,0.341792,17.439168,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.391264,15.370088,15.761352,100073,7071,-73,37,1,-2,-2,-2,-2,-2,-2,-2,-2
19592,1.61781750220369E+018,6.536886,1.699116,0,0,-0.416598,0.909091,0.477636,-2,-0.009076,0.5,0,0,157.125,17.097376,0.341792,17.439168,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.391264,15.370088,15.761352,100073,7071,-69,41,1,-2,-2,-2,-2,-2,-2,-2,-2
19594,1.61781750224457E+018,6.549331,1.684677,0,0,-0.416598,0.909091,0.473371,-2,0.000873,0.5,0,0,157.125,17.097376,0.341792,17.439168,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.391264,15.370088,15.761352,100073,7071,-67,43,1,-2,-2,-2,-2,-2,-2,-2,-2
19597,1.6178175023037E+018,6.567767,1.663296,0,0,-0.41636,0.9092,0.471239,-2,0.00925,0.5,0,-1.5,157.125,17.097376,0.341792,17.439168,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.391264,15.370088,15.761352,100073,7071,-67,43,1,-2,-2,-2,-2,-2,-2,-2,-2
19599,1.61781750234343E+018,6.580165,1.648928,0,0,-0.416281,0.909236,0.479768,-2,0.002618,0.5,0,-1.5,157.125,17.097376,0.341792,17.439168,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.391264,15.370088,15.761352,100073,7071,-67,43,1,-2,-2,-2,-2,-2,-2,-2,-2
19600,1.61781750236334E+018,6.586407,1.641696,0,0,-0.416201,0.909272,0.477636,-2,0.013439,0.5,0,-1.5,157.125,17.097376,0.341792,17.439168,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.391264,15.370088,15.761352,100073,7071,-67,43,1,-2,-2,-2,-2,-2,-2,-2,-2
19601,1.61781750238329E+018,6.59265,1.634466,0,0,-0.416043,0.909345,0.477636,-2,0.015533,0.5,0,-1.5,157.125,17.097376,0.341792,17.439168,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.391264,15.370088,15.761352,100073,7071,-66,44,1,-2,-2,-2,-2,-2,-2,-2,-2
19603,1.61781750242326E+018,6.605115,1.620043,0,0,-0.416122,0.909309,0.475503,-2,-0.016406,0.5,0,-1.5,157.125,17.097376,0.341792,17.439168,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.391264,15.370088,15.761352,100073,7071,-66,44,1,-2,-2,-2,-2,-2,-2,-2,-2
19604,1.61781750244327E+018,6.61136,1.612814,0,0,-0.41636,0.9092,0.477636,-2,-0.035256,0.5,0,-1.5,157.125,15.513288,0.334944,15.848232,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.391264,15.370088,15.761352,100073,7071,-66,44,1,-2,-2,-2,-2,-2,-2,-2,-2
19605,1.61781750246314E+018,6.617572,1.605614,0,0,-0.416836,0.908982,0.475503,-2,-0.053407,0.5,0,-1.5,157.125,15.513288,0.334944,15.848232,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.391264,15.370088,15.761352,100073,7071,-66,44,1,-2,-2,-2,-2,-2,-2,-2,-2
19607,1.61781750250308E+018,6.62975,1.591451,0,0,-0.418343,0.908289,0.469106,-2,-0.093375,0.5,0,-1.5,157.125,15.513288,0.334944,15.848232,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.391264,15.370088,15.761352,100073,7071,-66,44,1,-2,-2,-2,-2,-2,-2,-2,-2
19609,1.61781750254306E+018,6.642072,1.577017,0,0,-0.420165,0.907448,0.477636,-2,-0.114843,0.5,0,-1.5,157.125,15.513288,0.334944,15.848232,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.391264,15.370088,15.761352,100073,7071,-71,39,1,-2,-2,-2,-2,-2,-2,-2,-2
19612,1.61781750260292E+018,6.660368,1.555293,0,0,-0.424753,0.90531,0.471239,-2,-0.168599,0.5,0,-1.5,157.125,15.513288,0.334944,15.848232,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.391264,15.370088,15.761352,100073,7071,-71,39,1,-2,-2,-2,-2,-2,-2,-2,-2
19614,1.61781750264284E+018,6.672365,1.540809,0,0,-0.427752,0.903896,0.466974,-2,-0.180991,0.5,0,-1.5,157.125,15.513288,0.334944,15.848232,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.391264,15.370088,15.761352,100073,7071,-71,39,1,-2,-2,-2,-2,-2,-2,-2,-2
19615,1.61781750266284E+018,6.678422,1.533422,0,0,-0.429487,0.903073,0.477636,-2,-0.202284,0.5,0,-1.5,157.125,15.513288,0.334944,15.848232,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.391264,15.370088,15.761352,100073,7071,-71,39,1,-2,-2,-2,-2,-2,-2,-2,-2
19616,1.61781750268271E+018,6.684504,1.525946,0,0,-0.431456,0.902134,0.4819,-2,-0.228987,0.5,0,-1.5,157.125,15.513288,0.334944,15.848232,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.391264,15.370088,15.761352,100073,7071,-74,36,1,-2,-2,-2,-2,-2,-2,-2,-2
19618,1.61781750272273E+018,6.69634,1.511166,0,0,-0.436488,0.89971,0.466974,-2,-0.228638,0.5,0,-1.5,157.125,15.513288,0.334944,15.848232,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.391264,15.370088,15.761352,100073,7071,-74,36,1,-2,-2,-2,-2,-2,-2,-2,-2
19620,1.61781750276265E+018,6.707974,1.496336,0,0,-0.440566,0.89772,0.475503,-2,-0.248535,0.5,0,-1.5,157.125,15.513288,0.334944,15.848232,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.391264,15.370088,15.761352,100073,7071,-70,40,1,-2,-2,-2,-2,-2,-2,-2,-2
19621,1.61781750278252E+018,6.713923,1.488645,0,0,-0.442836,0.896602,0.486165,-2,-0.272097,0.5,0,-1.5,157.125,15.513288,0.334944,15.848232,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.391264,15.370088,15.761352,100073,7071,-70,40,1,-2,-2,-2,-2,-2,-2,-2,-2
19622,1.61781750280254E+018,6.719703,1.481093,0,0,-0.445339,0.895362,0.475503,-2,-0.292343,0.5,0,-1.5,157.125,15.513288,0.334944,15.848232,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.391264,15.370088,15.761352,100073,7071,-70,40,1,-2,-2,-2,-2,-2,-2,-2,-2
19623,1.61781750282256E+018,6.725441,1.473509,0,0,-0.447837,0.894115,0.475503,-2,-0.300895,0.5,0,-1.5,157.125,15.513288,0.334944,15.848232,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.391264,15.370088,15.761352,100073,7071,-70,40,1,-2,-2,-2,-2,-2,-2,-2,-2
19625,1.61781750286344E+018,6.736708,1.458344,0,0,-0.455001,0.890491,0.475503,-2,-0.36425,0.5,0,-1.5,157.125,15.513288,0.334944,15.848232,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.391264,15.370088,15.761352,100073,7071,-70,40,1,-2,-2,-2,-2,-2,-2,-2,-2
19629,1.61781750294238E+018,6.75841,1.427624,0,0,-0.468701,0.883357,0.466974,-2,-0.459196,0.5,0,-1.5,157.125,15.513288,0.334944,15.848232,161928,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.391264,15.370088,15.761352,100073,7071,-70,40,1,-2,-2,-2,-2,-2,-2,-2,-2
19631,1.61781750298222E+018,6.768952,1.411895,0,0,-0.477159,0.878817,0.473371,-2,-0.517141,0.5,0,-1.5,157.125,15.513288,0.334944,15.848232,162305,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.391264,15.370088,15.761352,100294,7071,-77,33,1,-2,-2,-2,-2,-2,-2,-2,-2
19632,1.6178175030023E+018,6.774062,1.404027,0,0,-0.481677,0.876349,0.469106,-2,-0.547684,0.5,0,-1.5,83.695999,15.513288,0.334944,15.848232,162305,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.391264,15.370088,15.761352,100294,7071,-77,33,1,-2,-2,-2,-2,-2,-2,-2,-2
19633,1.61781750302311E+018,6.779159,1.395998,0,0,-0.488697,0.872453,0.475503,-2,-0.565138,0.5,0,-1.5,83.695999,15.513288,0.334944,15.848232,162305,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.391264,15.370088,15.761352,100294,7071,-77,33,1,-2,-2,-2,-2,-2,-2,-2,-2
19634,1.61781750304221E+018,6.784082,1.387961,0,0,-0.493487,0.869753,0.471239,-2,-0.579973,0.5,0,-1.5,83.695999,15.513288,0.334944,15.848232,162305,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.372296,14.424632,14.796928,100294,7071,-75,35,1,-2,-2,-2,-2,-2,-2,-2,-2
19635,1.61781750306208E+018,6.788829,1.380017,0,0,-0.498488,0.866897,0.46271,-2,-0.606676,0.5,0,-1.5,83.695999,15.513288,0.334944,15.848232,162305,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.372296,14.424632,14.796928,100294,7071,-75,35,1,-2,-2,-2,-2,-2,-2,-2,-2
19637,1.61781750310206E+018,6.798069,1.363931,0,0,-0.508516,0.861053,0.458445,-2,-0.619417,0.5,0,-1.5,83.695999,15.513288,0.334944,15.848232,162305,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.372296,14.424632,14.796928,100294,7071,-69,41,1,-2,-2,-2,-2,-2,-2,-2,-2
19640,1.61781750316203E+018,6.811184,1.339463,0,0,-0.52406,0.851681,0.46271,-2,-0.669508,0.5,0,-1.5,83.695999,15.513288,0.334944,15.848232,162305,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.372296,14.424632,14.796928,100294,7071,-69,41,1,-2,-2,-2,-2,-2,-2,-2,-2
19644,1.61781750324172E+018,6.827058,1.305935,0,0,-0.550335,0.834944,0.460577,-2,-0.761836,0.5,0,-1.5,83.695999,15.513288,0.334944,15.848232,162305,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.372296,14.424632,14.796928,100294,7071,-71,39,1,-2,-2,-2,-2,-2,-2,-2,-2
19646,1.61781750328164E+018,6.834229,1.288873,0,0,-0.5623,0.826933,0.466974,-2,-0.748397,0.5,0,0,83.695999,15.513288,0.334944,15.848232,162305,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.372296,14.424632,14.796928,100294,7071,-71,39,1,-2,-2,-2,-2,-2,-2,-2,-2
19647,1.61781750330159E+018,6.837662,1.280187,0,0,-0.567844,0.823136,0.466974,-2,-0.710873,0.5,0,0,83.695999,15.513288,0.334944,15.848232,162305,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.372296,14.424632,14.796928,100294,7071,-71,39,1,-2,-2,-2,-2,-2,-2,-2,-2
19648,1.61781750332259E+018,6.840963,1.271496,0,0,-0.57579,0.817597,0.464842,-2,-0.678235,0.5,0,0,83.695999,15.513288,0.334944,15.848232,162305,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.372296,14.424632,14.796928,100294,7071,-71,39,1,-2,-2,-2,-2,-2,-2,-2,-2
19649,1.61781750334152E+018,6.844096,1.262743,0,0,-0.580845,0.814014,0.464842,-2,-0.659036,0.5,0,0,83.695999,15.513288,0.334944,15.848232,162305,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.372296,14.424632,14.796928,100294,7071,-71,39,1,-2,-2,-2,-2,-2,-2,-2,-2
19650,1.61781750336151E+018,6.84712,1.253952,0,0,-0.585877,0.8104,0.464842,-2,-0.658338,0.5,0,0,83.695999,15.513288,0.334944,15.848232,162305,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.372296,14.424632,14.796928,100294,7071,-71,39,1,-2,-2,-2,-2,-2,-2,-2,-2
19652,1.61781750340145E+018,6.852864,1.236179,0,0,-0.596155,0.80287,0.464842,-2,-0.678584,0.5,0,0,83.695999,15.513288,0.334944,15.848232,162305,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.372296,14.424632,14.796928,100294,7071,-71,39,1,-2,-2,-2,-2,-2,-2,-2,-2
19654,1.61781750344144E+018,6.85811,1.218385,0,0,-0.607098,0.794627,0.469106,-2,-0.743859,0.5,0,1.5,83.695999,15.513288,0.334944,15.848232,162305,81618,-256,0,0,-2,-2,-2,-2,-2,-2,0.372296,14.424632,14.796928,100294,7071,-71,39,1,-2,-2,-2,-2,-2,-2,-2,-2
