time_step,time_stamp,robot_pos_x,robot_pos_y,robot_orien_x,robot_orien_y,robot_orien_z,robot_orien_w,robot_twist_x,robot_twist_y,robot_twist_z,vel_x,vel_y,vel_w,network_delay,c_total_tx_mbps,c_total_rx_mbps,c_total_mbps,c_tx_retires,c_retransmits,c_tx_retires_cal,c_retransmits_cal,c_rssi,c_lqi,c_rssi_status,c_total_tx_mbps2,c_total_rx_mbps2,c_total_mbps2,c_rssi2,c_lqi2,c_rssi_status2,s_total_tx_mbps,s_total_rx_mbps,s_total_mbps,s_tx_retires,s_retransmits,s_rssi,s_lqi,s_tx_retires_cal,s_retransmits_cal,s_rssi_status,s_total_tx_mbps2,s_total_rx_mbps2,s_total_mbps2,s_tx_retires2,s_retransmits2,s_tx_retires2_cal,s_retransmits2_cal,s_rssi2,s_lqi2,s_rssi_status2
67965,1.61781140324074E+018,3.832864,2.534111,0,0,-0.985452,0.169952,0.486165,-2,0.019548,0.5,0,0,17.437,6.786056,0.179304,6.96536,35275,77849,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,0.206736,6.390576,6.597312,9761,4104,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
67967,1.61781140327962E+018,3.814904,2.527721,0,0,-0.985363,0.170467,0.469106,-2,0.034034,0.5,0,0,17.437,6.786056,0.179304,6.96536,35275,77849,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,0.206736,6.390576,6.597312,9761,4104,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
67968,1.61781140329958E+018,3.806108,2.524584,0,0,-0.985304,0.170811,0.466974,-2,0.030892,0.5,0,0,17.437,6.786056,0.179304,6.96536,35275,77849,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,0.206736,6.390576,6.597312,9761,4104,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
67969,1.61781140331954E+018,3.797273,2.521426,0,0,-0.985289,0.170897,0.469106,-2,0.012741,0.5,0,0,17.437,6.786056,0.179304,6.96536,35275,77849,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,0.206736,6.390576,6.597312,9761,4104,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
67970,1.61781140333953E+018,3.788238,2.518194,0,0,-0.985274,0.170983,0.479768,-2,0.008901,0.5,0,0,17.437,6.786056,0.179304,6.96536,35275,77849,0,0,-57,53,1,-2,-2,-2,-2,-2,-2,0.206736,6.390576,6.597312,9761,4104,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
67971,1.61781140335954E+018,3.779164,2.514947,0,0,-0.985244,0.171155,0.4819,-2,0.013439,0.5,0,0,17.437,6.786056,0.179304,6.96536,35275,77849,0,0,-57,53,1,-2,-2,-2,-2,-2,-2,0.206736,6.390576,6.597312,9770,4104,-55,55,9,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
67974,1.61781140341938E+018,3.752545,2.505413,0,0,-0.985244,0.171155,0.4819,-2,0.00733,0.5,0,0,17.437,6.786056,0.179304,6.96536,35275,77849,0,0,-59,51,1,-2,-2,-2,-2,-2,-2,0.206736,6.390576,6.597312,9770,4104,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
67978,1.61781140349918E+018,3.717017,2.492676,0,0,-0.985184,0.171499,0.475503,-2,0.014312,0.5,0,0,17.437,6.786056,0.179304,6.96536,35275,77849,0,0,-59,51,1,-2,-2,-2,-2,-2,-2,0.206736,6.390576,6.597312,9770,4104,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
67979,1.61781140351913E+018,3.707866,2.489391,0,0,-0.985154,0.171671,0.486165,-2,0.017453,0.5,0,0,17.437,6.786056,0.179304,6.96536,35275,77849,0,0,-59,51,1,-2,-2,-2,-2,-2,-2,0.206736,6.390576,6.597312,9770,4104,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
67980,1.61781140354012E+018,3.698917,2.486174,0,0,-0.985139,0.171757,0.475503,-2,0.004189,0.5,0,0,17.437,6.786056,0.179304,6.96536,35275,77849,0,0,-53,57,1,-2,-2,-2,-2,-2,-2,0.206736,6.390576,6.597312,9770,4104,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
67982,1.61781140357906E+018,3.681139,2.479781,0,0,-0.985109,0.171929,0.475503,-2,0.014661,0.5,0,0,17.437,6.786056,0.179304,6.96536,35275,77849,0,0,-53,57,1,-2,-2,-2,-2,-2,-2,0.206736,6.390576,6.597312,9770,4104,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
67986,1.61781140365891E+018,3.645836,2.46705,0,0,-0.984989,0.172617,0.477636,-2,0.019373,0.5,0,0,17.437,6.786056,0.179304,6.96536,35275,77849,0,0,-58,52,1,-2,-2,-2,-2,-2,-2,0.206736,6.390576,6.597312,9770,4104,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
67988,1.61781140369984E+018,3.62799,2.460593,0,0,-0.984899,0.173133,0.473371,-2,0.02234,0.5,0,0,17.437,6.786056,0.179304,6.96536,35275,77849,0,0,-58,52,1,-2,-2,-2,-2,-2,-2,0.206736,6.390576,6.597312,9770,4104,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
67989,1.61781140371884E+018,3.619091,2.457365,0,0,-0.984883,0.173218,0.473371,-2,0.008901,0.5,0,0,17.437,6.786056,0.179304,6.96536,35275,77849,0,0,-58,52,1,-2,-2,-2,-2,-2,-2,0.206736,6.390576,6.597312,9770,4104,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
67990,1.61781140373878E+018,3.610191,2.454134,0,0,-0.984868,0.173304,0.473371,-2,0.004189,0.5,0,0,17.437,6.786056,0.179304,6.96536,35275,77849,0,0,-58,52,1,-2,-2,-2,-2,-2,-2,0.206736,6.390576,6.597312,9770,4104,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
67991,1.61781140375884E+018,3.601212,2.450873,0,0,-0.984868,0.173304,0.477636,-2,0.004712,0.5,0,0,17.437,6.786056,0.179304,6.96536,35275,77849,0,0,-57,53,1,-2,-2,-2,-2,-2,-2,0.206736,6.390576,6.597312,9770,4104,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
67992,1.6178114037787E+018,3.592394,2.447671,0,0,-0.984868,0.173304,0.469106,-2,-0.000349,0.5,0,0,17.437,6.786056,0.179304,6.96536,35275,77849,0,0,-57,53,1,-2,-2,-2,-2,-2,-2,0.206736,6.390576,6.597312,9770,4104,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
67994,1.6178114038186E+018,3.574677,2.441236,0,0,-0.984868,0.173304,0.473371,-2,0.001571,0.5,0,0,17.437,6.786056,0.179304,6.96536,35275,77849,0,0,-60,50,1,-2,-2,-2,-2,-2,-2,0.206736,6.390576,6.597312,9770,4104,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
67997,1.6178114038786E+018,3.547863,2.431489,0,0,-0.984777,0.17382,0.473371,-2,0.022689,0.5,0,0,17.437,9.738664,0.212824,9.951488,35275,77849,0,0,-60,50,1,-2,-2,-2,-2,-2,-2,0.206736,6.390576,6.597312,9770,4104,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68001,1.61781140395837E+018,3.512211,2.418469,0,0,-0.984641,0.174593,0.479768,-2,0.013788,0.5,0,0,17.437,9.738664,0.212824,9.951488,35275,77849,0,0,-60,50,1,-2,-2,-2,-2,-2,-2,0.206736,6.390576,6.597312,9770,4104,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68003,1.61781140399932E+018,3.494592,2.412015,0,0,-0.984595,0.174851,0.471239,-2,0.007679,0.5,0,0,17.437,9.738664,0.212824,9.951488,35275,77849,0,0,-60,50,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9770,4104,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68004,1.61781140401831E+018,3.485503,2.408682,0,0,-0.984595,0.174851,0.484033,-2,0.003665,0.5,0,0,17.437,9.738664,0.212824,9.951488,35275,77849,0,0,-60,50,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9770,4104,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68005,1.61781140403825E+018,3.476494,2.405378,0,0,-0.984595,0.174851,0.479768,-2,-0.000524,0.5,0,0,17.437,9.738664,0.212824,9.951488,35275,77849,0,0,-60,50,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9770,4104,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68006,1.61781140405821E+018,3.467766,2.402177,0,0,-0.984595,0.174851,0.464842,-2,0.002094,0.5,0,0,17.437,9.738664,0.212824,9.951488,35275,77849,0,0,-59,51,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9770,4104,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68007,1.61781140407815E+018,3.459077,2.398991,0,0,-0.984564,0.175023,0.46271,-2,0.01117,0.5,0,0,17.437,9.738664,0.212824,9.951488,35420,77854,145,5,-59,51,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9770,4104,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68009,1.61781140411809E+018,3.441343,2.39248,0,0,-0.98458,0.174937,0.475503,-2,-0.008378,0.5,0,0,17.437,9.738664,0.212824,9.951488,35420,77854,0,0,-60,50,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9770,4104,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68011,1.6178114041591E+018,3.423246,2.385841,0,0,-0.98458,0.174937,0.484033,-2,0.01309,0.5,0,0,22.246,9.738664,0.212824,9.951488,35420,77854,0,0,-60,50,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9770,4104,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68014,1.61781140421894E+018,3.396547,2.376029,0,0,-0.984473,0.175539,0.484033,-2,0.01309,0.5,0,0,22.246,9.738664,0.212824,9.951488,35420,77854,0,0,-60,50,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9770,4104,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68018,1.61781140429775E+018,3.361214,2.363006,0,0,-0.984457,0.175624,0.473371,-2,-0.011519,0.5,0,0,22.246,9.738664,0.212824,9.951488,35420,77854,0,0,-60,50,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9770,4104,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68020,1.61781140433769E+018,3.343126,2.356345,0,0,-0.984518,0.175281,0.475503,-2,-0.010123,0.5,0,0,22.246,9.738664,0.212824,9.951488,35420,77854,0,0,-60,50,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9770,4104,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68021,1.61781140435764E+018,3.33428,2.353092,0,0,-0.984518,0.175281,0.471239,-2,-0.004712,0.5,0,0,22.246,9.738664,0.212824,9.951488,35420,77854,0,0,-59,51,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9770,4104,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68022,1.61781140437762E+018,3.325434,2.349839,0,0,-0.984518,0.175281,0.471239,-2,-0.00192,0.5,0,0,22.246,9.738664,0.212824,9.951488,35420,77854,0,0,-59,51,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9770,4104,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68023,1.61781140439765E+018,3.316589,2.346587,0,0,-0.984534,0.175195,0.471239,-2,-0.00733,0.5,0,0,22.246,9.738664,0.212824,9.951488,35420,77854,0,0,-59,51,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9785,4105,-54,56,15,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68024,1.61781140441772E+018,3.307662,2.343306,0,0,-0.984564,0.175023,0.475503,-2,-0.016232,0.5,0,0,22.246,9.738664,0.212824,9.951488,35420,77854,0,0,-58,52,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9785,4105,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68026,1.61781140445747E+018,3.290087,2.336857,0,0,-0.98461,0.174765,0.46271,-2,-0.010647,0.5,0,0,22.246,9.738664,0.212824,9.951488,35420,77854,0,0,-58,52,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9785,4105,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68028,1.61781140449749E+018,3.272187,2.330301,0,0,-0.984717,0.174164,0.477636,-2,-0.034383,0.5,0,0,22.246,9.738664,0.212824,9.951488,35420,77854,0,0,-58,52,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9785,4105,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68031,1.61781140455725E+018,3.245622,2.320618,0,0,-0.984823,0.173562,0.464842,-2,-0.010647,0.5,0,0,22.246,9.738664,0.212824,9.951488,35420,77854,0,0,-61,49,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9785,4105,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68035,1.6178114046382E+018,3.210029,2.307684,0,0,-0.984853,0.17339,0.473371,-2,0.007854,0.5,0,0,22.246,9.738664,0.212824,9.951488,35420,77854,0,0,-61,49,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9785,4105,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68037,1.61781140467708E+018,3.192435,2.301287,0,0,-0.984793,0.173734,0.471239,-2,0.018675,0.5,0,0,22.246,9.738664,0.212824,9.951488,35420,77854,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9785,4105,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68038,1.61781140469709E+018,3.183539,2.298048,0,0,-0.984777,0.17382,0.473371,-2,0.008378,0.5,0,0,22.246,9.738664,0.212824,9.951488,35420,77854,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9785,4105,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68039,1.61781140471713E+018,3.174523,2.294763,0,0,-0.984777,0.17382,0.479768,-2,-0.001222,0.5,0,0,22.246,9.738664,0.212824,9.951488,35420,77854,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9785,4105,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68041,1.61781140475692E+018,3.156732,2.288281,0,0,-0.984732,0.174078,0.471239,-2,0.024958,0.5,0,0,22.246,9.738664,0.212824,9.951488,35420,77854,0,0,-58,52,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9785,4105,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68043,1.61781140479696E+018,3.138788,2.281723,0,0,-0.984625,0.174679,0.475503,-2,0.017104,0.5,0,0,22.246,9.738664,0.212824,9.951488,35420,77854,0,0,-58,52,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9785,4105,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68045,1.61781140483682E+018,3.120849,2.275147,0,0,-0.984534,0.175195,0.4819,-2,0.035081,0.5,0,0,22.246,9.738664,0.212824,9.951488,35420,77854,0,0,-58,52,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9785,4105,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68048,1.61781140489661E+018,3.094195,2.265337,0,0,-0.984427,0.175796,0.471239,-2,0.015882,0.5,0,0,22.246,9.738664,0.212824,9.951488,35420,77854,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9785,4105,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68050,1.61781140493767E+018,3.076392,2.258766,0,0,-0.984334,0.176312,0.479768,-2,0.018675,0.5,0,0,22.246,9.738664,0.212824,9.951488,35420,77854,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9785,4105,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68051,1.61781140495665E+018,3.067393,2.255435,0,0,-0.984319,0.176398,0.479768,-2,0.010297,0.5,0,0,22.246,9.738664,0.212824,9.951488,35420,77854,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9785,4105,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68052,1.61781140497655E+018,3.058555,2.252162,0,0,-0.984288,0.176569,0.471239,-2,0.019722,0.5,0,0,22.246,9.738664,0.212824,9.951488,35420,77854,0,0,-63,47,1,-2,-2,-2,-2,-2,-2,0.245168,10.105248,10.350416,9785,4105,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68053,1.61781140499658E+018,3.049758,2.248901,0,0,-0.984242,0.176827,0.469106,-2,0.030194,0.5,0,0,22.246,8.644224,0.178104,8.822328,35420,77854,0,0,-63,47,1,-2,-2,-2,-2,-2,-2,0.209464,8.42844,8.637904,9785,4105,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68054,1.61781140501651E+018,3.040802,2.245576,0,0,-0.984196,0.177085,0.477636,-2,0.024435,0.5,0,0,22.246,8.644224,0.178104,8.822328,35420,77854,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,0.209464,8.42844,8.637904,9785,4105,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68056,1.61781140505639E+018,3.023056,2.238973,0,0,-0.984134,0.177428,0.469106,-2,0.023911,0.5,0,0,22.246,8.644224,0.178104,8.822328,35420,77854,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,0.209464,8.42844,8.637904,9785,4105,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68058,1.61781140509644E+018,3.005356,2.232369,0,0,-0.984025,0.178029,0.4819,-2,0.030194,0.5,0,0,22.246,8.644224,0.178104,8.822328,35641,77859,221,5,-55,55,1,-2,-2,-2,-2,-2,-2,0.209464,8.42844,8.637904,9785,4105,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68060,1.61781140513724E+018,2.987504,2.225682,0,0,-0.983885,0.178802,0.473371,-2,0.040143,0.5,0,0,22.246,8.644224,0.178104,8.822328,35641,77859,0,0,-64,46,1,-2,-2,-2,-2,-2,-2,0.209464,8.42844,8.637904,9785,4105,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68062,1.61781140517619E+018,2.970142,2.219149,0,0,-0.983791,0.179317,0.458445,-2,0.020944,0.5,0,0,26.385,8.644224,0.178104,8.822328,35641,77859,0,0,-64,46,1,-2,-2,-2,-2,-2,-2,0.209464,8.42844,8.637904,9785,4105,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68065,1.61781140523705E+018,2.943208,2.208989,0,0,-0.98376,0.179489,0.477636,-2,0.010123,0.5,0,0,26.385,8.644224,0.178104,8.822328,35641,77859,0,0,-62,48,1,-2,-2,-2,-2,-2,-2,0.209464,8.42844,8.637904,9785,4105,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68069,1.61781140531586E+018,2.908098,2.195735,0,0,-0.983807,0.179231,0.471239,-2,-0.014835,0.5,0,0,26.385,8.644224,0.178104,8.822328,35641,77859,0,0,-62,48,1,-2,-2,-2,-2,-2,-2,0.209464,8.42844,8.637904,9785,4105,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68070,1.61781140533582E+018,2.899319,2.192426,0,0,-0.983838,0.17906,0.469106,-2,-0.016232,0.5,0,0,26.385,8.644224,0.178104,8.822328,35641,77859,0,0,-60,50,1,-2,-2,-2,-2,-2,-2,0.209464,8.42844,8.637904,9785,4105,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68071,1.61781140535623E+018,2.890299,2.18903,0,0,-0.983869,0.178888,0.4819,-2,-0.013788,0.5,0,0,26.385,8.644224,0.178104,8.822328,35641,77859,0,0,-60,50,1,-2,-2,-2,-2,-2,-2,0.209464,8.42844,8.637904,9785,4105,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68075,1.61781140543666E+018,2.854976,2.175736,0,0,-0.98376,0.179489,0.466974,-2,0.020944,0.5,0,0,26.385,8.644224,0.178104,8.822328,35641,77859,0,0,-60,50,1,-2,-2,-2,-2,-2,-2,0.209464,8.42844,8.637904,9798,4105,-56,54,13,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68077,1.61781140547559E+018,2.837342,2.169078,0,0,-0.983729,0.179661,0.464842,-2,0.011519,0.5,0,0,26.385,8.644224,0.178104,8.822328,35641,77859,0,0,-61,49,1,-2,-2,-2,-2,-2,-2,0.209464,8.42844,8.637904,9798,4105,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68078,1.61781140549556E+018,2.828525,2.165746,0,0,-0.983697,0.179832,0.471239,-2,0.022515,0.5,0,0,26.385,8.644224,0.178104,8.822328,35641,77859,0,0,-61,49,1,-2,-2,-2,-2,-2,-2,0.209464,8.42844,8.637904,9798,4105,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68079,1.61781140551552E+018,2.81963,2.162382,0,0,-0.983666,0.180004,0.475503,-2,0.016057,0.5,0,0,26.385,8.644224,0.178104,8.822328,35641,77859,0,0,-61,49,1,-2,-2,-2,-2,-2,-2,0.209464,8.42844,8.637904,9798,4105,-56,54,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68080,1.61781140553546E+018,2.810816,2.159044,0,0,-0.98365,0.18009,0.471239,-2,0.004887,0.5,0,0,26.385,8.644224,0.178104,8.822328,35641,77859,0,0,-61,49,1,-2,-2,-2,-2,-2,-2,0.209464,8.42844,8.637904,9798,4105,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68081,1.61781140555642E+018,2.802083,2.155735,0,0,-0.983634,0.180176,0.466974,-2,0.009774,0.5,0,0,26.385,8.644224,0.178104,8.822328,35641,77859,0,0,-60,50,1,-2,-2,-2,-2,-2,-2,0.209464,8.42844,8.637904,9798,4105,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68083,1.6178114055964E+018,2.784338,2.149007,0,0,-0.983619,0.180262,0.484033,-2,0.002094,0.5,0,0,26.385,8.644224,0.178104,8.822328,35641,77859,0,0,-60,50,1,-2,-2,-2,-2,-2,-2,0.209464,8.42844,8.637904,9798,4105,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68085,1.61781140563542E+018,2.766754,2.142335,0,0,-0.983524,0.180777,0.458445,-2,0.036128,0.5,0,0,26.385,8.644224,0.178104,8.822328,35641,77859,0,0,-57,53,1,-2,-2,-2,-2,-2,-2,0.209464,8.42844,8.637904,9798,4105,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68087,1.61781140567524E+018,2.749099,2.13561,0,0,-0.983414,0.181377,0.475503,-2,0.025482,0.5,0,0,26.385,8.644224,0.178104,8.822328,35641,77859,0,0,-57,53,1,-2,-2,-2,-2,-2,-2,0.209464,8.42844,8.637904,9798,4105,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68090,1.61781140573535E+018,2.722368,2.125399,0,0,-0.983398,0.181463,0.471239,-2,-0.001396,0.5,0,0,26.385,8.644224,0.178104,8.822328,35641,77859,0,0,-59,51,1,-2,-2,-2,-2,-2,-2,0.209464,8.42844,8.637904,9798,4105,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68094,1.61781140581511E+018,2.687035,2.111891,0,0,-0.983287,0.182064,0.486165,-2,0.029671,0.5,0,0,26.385,8.644224,0.178104,8.822328,35641,77859,0,0,-59,51,1,-2,-2,-2,-2,-2,-2,0.209464,8.42844,8.637904,9798,4105,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68096,1.61781140585596E+018,2.669357,2.105107,0,0,-0.983191,0.182579,0.473371,-2,0.017279,0.5,0,0,26.385,8.644224,0.178104,8.822328,35641,77859,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,0.209464,8.42844,8.637904,9798,4105,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68097,1.61781140587494E+018,2.660441,2.101677,0,0,-0.983159,0.18275,0.477636,-2,0.010821,0.5,0,0,26.385,8.644224,0.178104,8.822328,35641,77859,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,0.209464,8.42844,8.637904,9798,4105,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68098,1.61781140589488E+018,2.651527,2.098244,0,0,-0.983159,0.18275,0.477636,-2,0.001396,0.5,0,0,26.385,8.644224,0.178104,8.822328,35641,77859,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,0.209464,8.42844,8.637904,9798,4105,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68099,1.61781140591488E+018,2.642771,2.094873,0,0,-0.983159,0.18275,0.469106,-2,0.00192,0.5,0,0,26.385,8.644224,0.178104,8.822328,35641,77859,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,0.209464,8.42844,8.637904,9798,4105,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68100,1.6178114059348E+018,2.634294,2.091609,0,0,-0.983159,0.18275,0.45418,-2,0.004538,0.5,0,0,26.385,8.644224,0.178104,8.822328,35641,77859,0,0,-62,48,1,-2,-2,-2,-2,-2,-2,0.209464,8.42844,8.637904,9798,4105,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68102,1.61781140597475E+018,2.616545,2.084772,0,0,-0.983111,0.183008,0.484033,-2,0.014486,0.5,0,0,26.385,10.663368,0.215592,10.87896,35641,77859,0,0,-62,48,1,-2,-2,-2,-2,-2,-2,0.209464,8.42844,8.637904,9798,4105,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68104,1.6178114060157E+018,2.598601,2.077848,0,0,-0.983064,0.183265,0.475503,-2,0.005411,0.5,0,0,26.385,10.663368,0.215592,10.87896,35641,77859,0,0,-60,50,1,-2,-2,-2,-2,-2,-2,0.26364,10.95024,11.21388,9798,4105,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
68107,1.61781140607468E+018,2.572187,2.067645,0,0,-0.983064,0.183265,0.488297,-2,-0.002094,0.5,0,0,26.385,10.663368,0.215592,10.87896,35765,77860,124,1,-60,50,1,-2,-2,-2,-2,-2,-2,0.26364,10.95024,11.21388,9798,4105,-55,55,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
