time_step,time_stamp,robot_pos_x,robot_pos_y,robot_orien_x,robot_orien_y,robot_orien_z,robot_orien_w,robot_twist_x,robot_twist_y,robot_twist_z,vel_x,vel_y,vel_w,network_delay,c_total_tx_mbps,c_total_rx_mbps,c_total_mbps,c_tx_retires,c_retransmits,c_rssi,c_lqi,c_rssi_status,c_total_tx_mbps2,c_total_rx_mbps2,c_total_mbps2,c_rssi2,c_lqi2,c_rssi_status2,s_total_tx_mbps,s_total_rx_mbps,s_total_mbps,s_tx_retires,s_retransmits,s_rssi,s_lqi,s_rssi_status,s_total_tx_mbps2,s_total_rx_mbps2,s_total_mbps2,s_tx_retires2,s_retransmits2,s_rssi2,s_lqi2,s_rssi_status2
4212,1.61781241654068E+018,3.445504,1.866327,0,0,-0.431299,0.902209,0.473371,-2,0.019199,0.5,0,0,5.353,78.707488,0.25448,78.961968,5471,81054,-55,55,1,-2,-2,-2,-2,-2,-2,0.31772,81.047504,81.365224,1339,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4214,1.61781241658049E+018,3.457611,1.851328,0,0,-0.430905,0.902397,0.484033,-2,0.020071,0.5,0,0,5.353,78.707488,0.25448,78.961968,5471,81054,-55,55,1,-2,-2,-2,-2,-2,-2,0.31772,81.047504,81.365224,1339,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4216,1.61781241662041E+018,3.469465,1.836672,0,0,-0.430432,0.902623,0.471239,-2,0.029496,0.5,0,0,5.353,78.707488,0.25448,78.961968,5471,81054,-55,55,1,-2,-2,-2,-2,-2,-2,0.31772,81.047504,81.365224,1339,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4218,1.61781241666038E+018,3.481415,1.82193,0,0,-0.429802,0.902923,0.479768,-2,0.040841,0.5,0,0,5.353,78.707488,0.25448,78.961968,5471,81054,-53,57,1,-2,-2,-2,-2,-2,-2,0.312904,79.392264,79.705168,1339,4243,-63,47,1,-2,-2,-2,-2,-2,-2,-2,-2
4221,1.61781241672032E+018,3.499391,1.79983,0,0,-0.429093,0.90326,0.484033,-2,0.013265,0.5,0,0,5.353,78.707488,0.25448,78.961968,5471,81054,-53,57,1,-2,-2,-2,-2,-2,-2,0.312904,79.392264,79.705168,1339,4243,-63,47,1,-2,-2,-2,-2,-2,-2,-2,-2
4225,1.61781241680017E+018,3.523236,1.770575,0,0,-0.428777,0.90341,0.473371,-2,0.029147,0.5,0,1.5,5.353,78.707488,0.25448,78.961968,5471,81054,-53,57,1,-2,-2,-2,-2,-2,-2,0.312904,79.392264,79.705168,1339,4243,-63,47,1,-2,-2,-2,-2,-2,-2,-2,-2
4227,1.61781241684013E+018,3.535432,1.755647,0,0,-0.427831,0.903859,0.477636,-2,0.055152,0.5,0,1.5,5.353,78.707488,0.25448,78.961968,5471,81054,-53,57,1,-2,-2,-2,-2,-2,-2,0.312904,79.392264,79.705168,1339,4243,-63,47,1,-2,-2,-2,-2,-2,-2,-2,-2
4228,1.61781241686003E+018,3.541379,1.748391,0,0,-0.427358,0.904083,0.469106,-2,0.054454,0.5,0,1.5,5.353,78.707488,0.25448,78.961968,5471,81054,-54,56,1,-2,-2,-2,-2,-2,-2,0.312904,79.392264,79.705168,1339,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4229,1.61781241688003E+018,3.547416,1.741042,0,0,-0.426727,0.904381,0.475503,-2,0.045728,0.5,0,1.5,5.353,78.707488,0.25448,78.961968,5471,81054,-54,56,1,-2,-2,-2,-2,-2,-2,0.312904,79.392264,79.705168,1339,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4230,1.61781241690002E+018,3.553516,1.733636,0,0,-0.426411,0.90453,0.479768,-2,0.044855,0.5,0,1.5,5.353,78.707488,0.25448,78.961968,5471,81054,-54,56,1,-2,-2,-2,-2,-2,-2,0.312904,79.392264,79.705168,1339,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4231,1.61781241691999E+018,3.559677,1.726169,0,0,-0.425937,0.904753,0.484033,-2,0.054803,0.5,0,1.5,5.353,78.707488,0.25448,78.961968,5471,81054,-54,56,1,-2,-2,-2,-2,-2,-2,0.312904,79.392264,79.705168,1339,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4234,1.61781241697985E+018,3.577773,1.704333,0,0,-0.424041,0.905643,0.475503,-2,0.091281,0.5,0,1.5,5.353,74.536368,0.253848,74.790216,5471,81054,-52,58,1,-2,-2,-2,-2,-2,-2,0.312904,79.392264,79.705168,1339,4243,-63,47,1,-2,-2,-2,-2,-2,-2,-2,-2
4238,1.61781241705968E+018,3.602283,1.67513,0,0,-0.420323,0.907374,0.475503,-2,0.078191,0.5,0,1.5,5.353,74.536368,0.253848,74.790216,5471,81054,-52,58,1,-2,-2,-2,-2,-2,-2,0.312904,79.392264,79.705168,1339,4243,-63,47,1,-2,-2,-2,-2,-2,-2,-2,-2
4240,1.61781241709961E+018,3.614484,1.660762,0,0,-0.418977,0.907997,0.466974,-2,0.072431,0.5,0,1.5,5.353,74.536368,0.253848,74.790216,5471,81054,-52,58,1,-2,-2,-2,-2,-2,-2,0.312904,79.392264,79.705168,1339,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4241,1.61781241711854E+018,3.620655,1.653526,0,0,-0.418343,0.908289,0.475503,-2,0.073653,0.5,0,1.5,5.353,74.536368,0.253848,74.790216,5471,81054,-52,58,1,-2,-2,-2,-2,-2,-2,0.312904,79.392264,79.705168,1339,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4242,1.61781241713954E+018,3.627002,1.646104,0,0,-0.417391,0.908727,0.488297,-2,0.109607,0.5,0,1.5,5.353,74.536368,0.253848,74.790216,5471,81054,-52,58,1,-2,-2,-2,-2,-2,-2,0.312904,79.392264,79.705168,1339,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4243,1.61781241715949E+018,3.633199,1.63889,0,0,-0.416122,0.909309,0.475503,-2,0.153764,0.5,0,1.5,5.353,74.536368,0.253848,74.790216,5471,81054,-52,58,1,-2,-2,-2,-2,-2,-2,0.312904,79.392264,79.705168,1339,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4244,1.61781241717955E+018,3.639248,1.631887,0,0,-0.414534,0.910034,0.46271,-2,0.176453,0.5,0,1.5,5.353,74.536368,0.253848,74.790216,5471,81054,-52,58,1,-2,-2,-2,-2,-2,-2,0.312904,79.392264,79.705168,1339,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4246,1.61781241721948E+018,3.651799,1.617538,0,0,-0.410241,0.911977,0.479768,-2,0.208741,0.5,0,1.5,5.353,74.536368,0.253848,74.790216,5471,81054,-52,58,1,-2,-2,-2,-2,-2,-2,0.312904,79.392264,79.705168,1339,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4248,1.61781241725946E+018,3.66436,1.603427,0,0,-0.406179,0.913794,0.469106,-2,0.259181,0.5,0,1.5,5.353,74.536368,0.253848,74.790216,5497,81054,-53,57,1,-2,-2,-2,-2,-2,-2,0.312904,79.392264,79.705168,1339,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4253,1.61781241735926E+018,3.696779,1.568529,0,0,-0.387596,0.921829,0.471239,-2,0.430922,0.5,0,1.5,6.434,74.536368,0.253848,74.790216,5497,81054,-53,57,1,-2,-2,-2,-2,-2,-2,0.312904,79.392264,79.705168,1339,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4255,1.61781241739913E+018,3.710053,1.555086,0,0,-0.379537,0.925177,0.475503,-2,0.467748,0.5,0,1.5,6.434,74.536368,0.253848,74.790216,5497,81054,-54,56,1,-2,-2,-2,-2,-2,-2,0.312904,79.392264,79.705168,1339,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4256,1.61781241741804E+018,3.716732,1.548498,0,0,-0.375254,0.926922,0.469106,-2,0.493579,0.5,0,1.5,6.434,74.536368,0.253848,74.790216,5497,81054,-54,56,1,-2,-2,-2,-2,-2,-2,0.312904,79.392264,79.705168,1339,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4257,1.61781241743802E+018,3.723503,1.541941,0,0,-0.370476,0.928842,0.471239,-2,0.548906,0.5,0,1.5,6.434,74.536368,0.253848,74.790216,5497,81054,-54,56,1,-2,-2,-2,-2,-2,-2,0.312904,79.392264,79.705168,1339,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4258,1.61781241745801E+018,3.730309,1.535484,0,0,-0.365283,0.930897,0.469106,-2,0.585732,0.5,0,1.5,6.434,74.536368,0.253848,74.790216,5497,81054,-50,60,1,-2,-2,-2,-2,-2,-2,0.312904,79.392264,79.705168,1339,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4259,1.61781241747795E+018,3.73725,1.529045,0,0,-0.360078,0.932922,0.473371,-2,0.594459,0.5,0,1.5,6.434,74.536368,0.253848,74.790216,5497,81054,-50,60,1,-2,-2,-2,-2,-2,-2,0.312904,79.392264,79.705168,1339,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4261,1.61781241751885E+018,3.751478,1.516359,0,0,-0.346526,0.93804,0.475503,-2,0.628493,0.5,0,0,6.434,74.536368,0.253848,74.790216,5497,81054,-50,60,1,-2,-2,-2,-2,-2,-2,0.312904,79.392264,79.705168,1339,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4264,1.61781241757887E+018,3.772752,1.49859,0,0,-0.329691,0.944089,0.45418,-2,0.621861,0.5,0,0,6.434,74.536368,0.253848,74.790216,5497,81054,-49,61,1,-2,-2,-2,-2,-2,-2,0.312904,79.392264,79.705168,1350,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4268,1.61781241765861E+018,3.802572,1.475741,0,0,-0.303784,0.952741,0.473371,-2,0.645074,0.5,0,0,6.434,74.536368,0.253848,74.790216,5497,81054,-49,61,1,-2,-2,-2,-2,-2,-2,0.312904,79.392264,79.705168,1350,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4270,1.61781241769859E+018,3.817624,1.465193,0,0,-0.292372,0.956305,0.460577,-2,0.624828,0.5,0,0,6.434,74.536368,0.253848,74.790216,5497,81054,-49,61,1,-2,-2,-2,-2,-2,-2,0.312904,79.392264,79.705168,1350,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4271,1.61781241771852E+018,3.825544,1.459851,0,0,-0.286943,0.957948,0.477636,-2,0.599346,0.5,0,0,6.434,74.536368,0.253848,74.790216,5497,81054,-49,61,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1350,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4272,1.61781241773752E+018,3.833416,1.454669,0,0,-0.281672,0.959511,0.471239,-2,0.578926,0.5,0,0,6.434,74.536368,0.253848,74.790216,5497,81054,-49,61,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1350,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4273,1.61781241775742E+018,3.841202,1.449667,0,0,-0.276895,0.9609,0.46271,-2,0.531104,0.5,0,-1.5,6.434,74.536368,0.253848,74.790216,5497,81054,-54,56,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1350,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4274,1.61781241777739E+018,3.849037,1.444743,0,0,-0.272448,0.96217,0.46271,-2,0.485725,0.5,0,-1.5,6.434,74.536368,0.253848,74.790216,5497,81054,-54,56,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1350,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4277,1.61781241783827E+018,3.873294,1.430135,0,0,-0.258903,0.965903,0.471239,-2,0.382402,0.5,0,0,6.434,74.536368,0.253848,74.790216,5497,81054,-54,56,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1350,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4281,1.61781241791707E+018,3.905897,1.411724,0,0,-0.246999,0.969016,0.466974,-2,0.299498,0.5,0,0,6.434,74.536368,0.253848,74.790216,5497,81054,-52,58,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1350,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4283,1.61781241795796E+018,3.922583,1.402684,0,0,-0.241244,0.970464,0.479768,-2,0.230383,0.5,0,0,6.434,74.536368,0.253848,74.790216,5497,81054,-52,58,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1350,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4284,1.61781241797792E+018,3.930949,1.398251,0,0,-0.239211,0.970968,0.473371,-2,0.213803,0.5,0,0,6.434,74.536368,0.253848,74.790216,5497,81054,-53,57,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1350,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4285,1.61781241799794E+018,3.939257,1.393892,0,0,-0.237347,0.971425,0.469106,-2,0.205425,0.5,0,0,6.434,74.536368,0.253848,74.790216,5497,81054,-53,57,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1350,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4286,1.61781241801791E+018,3.947771,1.389468,0,0,-0.235566,0.971858,0.479768,-2,0.198095,0.5,0,0,6.434,76.619688,0.257648,76.877336,5497,81054,-53,57,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1350,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4287,1.61781241803693E+018,3.95596,1.38525,0,0,-0.233785,0.972288,0.460577,-2,0.187972,0.5,0,0,6.434,76.619688,0.257648,76.877336,5497,81054,-53,57,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1350,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4289,1.61781241807692E+018,3.97261,1.376783,0,0,-0.231154,0.972917,0.473371,-2,0.132296,0.5,0,0,6.434,76.619688,0.257648,76.877336,5497,81054,-53,57,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1350,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4292,1.61781241813759E+018,3.998282,1.36395,0,0,-0.227416,0.973798,0.475503,-2,0.079936,0.5,0,1.5,6.434,76.619688,0.257648,76.877336,5497,81054,-53,57,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1350,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4296,1.61781241821648E+018,4.032174,1.347246,0,0,-0.226651,0.973976,0.477636,-2,0.001571,0.5,0,1.5,6.434,76.619688,0.257648,76.877336,5497,81054,-53,57,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1350,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4298,1.61781241825651E+018,4.049163,1.338886,0,0,-0.226566,0.973996,0.469106,-2,0.003665,0.5,0,1.5,6.434,76.619688,0.257648,76.877336,5497,81054,-53,57,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1350,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4299,1.61781241827744E+018,4.057735,1.33467,0,0,-0.226311,0.974055,0.477636,-2,0.025307,0.5,0,1.5,6.434,76.619688,0.257648,76.877336,5497,81054,-55,55,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1350,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4300,1.61781241829738E+018,4.066386,1.330421,0,0,-0.225971,0.974134,0.4819,-2,0.039794,0.5,0,1.5,6.434,76.619688,0.257648,76.877336,5497,81054,-55,55,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1350,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4301,1.61781241831737E+018,4.074963,1.326215,0,0,-0.225461,0.974252,0.477636,-2,0.051662,0.5,0,1.5,6.434,76.619688,0.257648,76.877336,5498,81054,-55,55,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1350,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4302,1.61781241833734E+018,4.083429,1.322075,0,0,-0.224866,0.97439,0.471239,-2,0.064228,0.5,0,1.5,5.056,76.619688,0.257648,76.877336,5498,81054,-54,56,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1350,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4304,1.61781241837624E+018,4.100303,1.313865,0,0,-0.223165,0.974781,0.466974,-2,0.103498,0.5,0,1.5,5.056,76.619688,0.257648,76.877336,5498,81054,-54,56,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1350,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4307,1.61781241843712E+018,4.125981,1.30153,0,0,-0.21891,0.975745,0.484033,-2,0.153065,0.5,0,1.5,5.056,76.619688,0.257648,76.877336,5498,81054,-54,56,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1350,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4311,1.617812418516E+018,4.160457,1.285453,0,0,-0.212178,0.977231,0.473371,-2,0.186925,0.5,0,1.5,5.056,76.619688,0.257648,76.877336,5498,81054,-51,59,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1350,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4313,1.61781241855591E+018,4.177663,1.277653,0,0,-0.207912,0.978148,0.471239,-2,0.245568,0.5,0,1.5,5.056,76.619688,0.257648,76.877336,5498,81054,-51,59,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1363,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4314,1.61781241857687E+018,4.186585,1.273681,0,0,-0.204154,0.978939,0.488297,-2,0.274715,0.5,0,1.5,5.056,76.619688,0.257648,76.877336,5498,81054,-51,59,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1363,4243,-63,47,1,-2,-2,-2,-2,-2,-2,-2,-2
4315,1.61781241859685E+018,4.19542,1.269828,0,0,-0.201505,0.979487,0.4819,-2,0.286758,0.5,0,1.5,5.056,76.619688,0.257648,76.877336,5498,81054,-51,59,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1363,4243,-63,47,1,-2,-2,-2,-2,-2,-2,-2,-2
4316,1.6178124186168E+018,4.204118,1.266091,0,0,-0.198684,0.980064,0.473371,-2,0.309621,0.5,0,1.5,5.056,76.619688,0.257648,76.877336,5498,81054,-51,59,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1363,4243,-63,47,1,-2,-2,-2,-2,-2,-2,-2,-2
4317,1.61781241863677E+018,4.212799,1.262421,0,0,-0.195433,0.980717,0.471239,-2,0.344004,0.5,0,1.5,5.056,76.619688,0.257648,76.877336,5498,81054,-51,59,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1363,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4319,1.6178124186757E+018,4.230391,1.25519,0,0,-0.188667,0.982041,0.479768,-2,0.367566,0.5,0,1.5,5.056,76.619688,0.257648,76.877336,5498,81054,-52,58,1,-2,-2,-2,-2,-2,-2,0.314672,78.950816,79.265488,1363,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4321,1.61781241871555E+018,4.247922,1.248265,0,0,-0.181978,0.983303,0.466974,-2,0.364599,0.5,0,1.5,5.056,76.619688,0.257648,76.877336,5498,81054,-52,58,1,-2,-2,-2,-2,-2,-2,0.363648,80.091672,80.45532,1363,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4323,1.61781241875644E+018,4.265599,1.241598,0,0,-0.173133,0.984899,0.473371,-2,0.382925,0.5,0,1.5,5.056,76.619688,0.257648,76.877336,5498,81054,-50,60,1,-2,-2,-2,-2,-2,-2,0.363648,80.091672,80.45532,1363,4243,-63,47,1,-2,-2,-2,-2,-2,-2,-2,-2
4326,1.61781241881534E+018,4.292528,1.232048,0,0,-0.162034,0.986785,0.471239,-2,0.412596,0.5,0,1.5,5.056,76.619688,0.257648,76.877336,5498,81054,-50,60,1,-2,-2,-2,-2,-2,-2,0.363648,80.091672,80.45532,1363,4243,-63,47,1,-2,-2,-2,-2,-2,-2,-2,-2
4330,1.61781241889627E+018,4.328352,1.220451,0,0,-0.142715,0.989764,0.477636,-2,0.481711,0.5,0,1.5,5.056,76.619688,0.257648,76.877336,5498,81054,-46,64,1,-2,-2,-2,-2,-2,-2,0.363648,80.091672,80.45532,1363,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4332,1.61781241893608E+018,4.346171,1.21529,0,0,-0.133554,0.991042,0.460577,-2,0.490961,0.5,0,1.5,5.056,76.619688,0.257648,76.877336,5498,81054,-46,64,1,-2,-2,-2,-2,-2,-2,0.363648,80.091672,80.45532,1363,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4333,1.61781241895607E+018,4.355095,1.21284,0,0,-0.128969,0.991649,0.46271,-2,0.491485,0.5,0,1.5,5.056,76.619688,0.257648,76.877336,5498,81054,-46,64,1,-2,-2,-2,-2,-2,-2,0.363648,80.091672,80.45532,1363,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4334,1.61781241897516E+018,4.363917,1.210506,0,0,-0.124294,0.992245,0.456313,-2,0.497942,0.5,0,1.5,5.056,76.619688,0.257648,76.877336,5498,81054,-46,64,1,-2,-2,-2,-2,-2,-2,0.363648,80.091672,80.45532,1363,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4335,1.61781241899505E+018,4.372803,1.208244,0,0,-0.119444,0.992841,0.458445,-2,0.517141,0.5,0,1.5,5.056,76.619688,0.257648,76.877336,5498,81054,-50,60,1,-2,-2,-2,-2,-2,-2,0.363648,80.091672,80.45532,1363,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4336,1.617812419015E+018,4.38171,1.20607,0,0,-0.114504,0.993423,0.458445,-2,0.531453,0.5,0,1.5,5.056,76.640832,0.245144,76.885976,5498,81054,-50,60,1,-2,-2,-2,-2,-2,-2,0.363648,80.091672,80.45532,1363,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4338,1.61781241905594E+018,4.399796,1.201941,0,0,-0.101577,0.994828,0.464842,-2,0.56252,0.5,0,1.5,5.056,76.640832,0.245144,76.885976,5498,81054,-51,59,1,-2,-2,-2,-2,-2,-2,0.363648,80.091672,80.45532,1363,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4341,1.6178124191158E+018,4.426541,1.196723,0,0,-0.085678,0.996323,0.458445,-2,0.557458,0.5,0,1.5,5.056,76.640832,0.245144,76.885976,5498,81054,-51,59,1,-2,-2,-2,-2,-2,-2,0.363648,80.091672,80.45532,1363,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4345,1.61781241919573E+018,4.462353,1.191124,0,0,-0.061223,0.998124,0.458445,-2,0.572293,0.5,0,1.5,5.056,76.640832,0.245144,76.885976,5498,81054,-50,60,1,-2,-2,-2,-2,-2,-2,0.363648,80.091672,80.45532,1363,4243,-63,47,1,-2,-2,-2,-2,-2,-2,-2,-2
4347,1.61781241923574E+018,4.480438,1.189001,0,0,-0.049896,0.998754,0.458445,-2,0.608073,0.5,0,1.5,5.056,76.640832,0.245144,76.885976,5498,81054,-50,60,1,-2,-2,-2,-2,-2,-2,0.363648,80.091672,80.45532,1363,4243,-63,47,1,-2,-2,-2,-2,-2,-2,-2,-2
4348,1.6178124192556E+018,4.489604,1.188083,0,0,-0.043968,0.999033,0.460577,-2,0.626399,0.5,0,1.5,5.056,76.640832,0.245144,76.885976,5498,81054,-50,60,1,-2,-2,-2,-2,-2,-2,0.363648,80.091672,80.45532,1363,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4349,1.6178124192755E+018,4.498482,1.1873,0,0,-0.037865,0.999283,0.445651,-2,0.653626,0.5,0,1.5,5.056,76.640832,0.245144,76.885976,5498,81054,-50,60,1,-2,-2,-2,-2,-2,-2,0.363648,80.091672,80.45532,1363,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4350,1.61781241929454E+018,4.507455,1.186619,0,0,-0.031672,0.999498,0.449916,-2,0.653626,0.5,0,1.5,5.056,76.640832,0.245144,76.885976,5563,81054,-56,54,1,-2,-2,-2,-2,-2,-2,0.363648,80.091672,80.45532,1363,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4351,1.61781241931447E+018,4.516775,1.186027,0,0,-0.025566,0.999673,0.466974,-2,0.639838,0.5,0,1.5,5.056,76.640832,0.245144,76.885976,5563,81054,-56,54,1,-2,-2,-2,-2,-2,-2,0.363648,80.091672,80.45532,1363,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4353,1.61781241935544E+018,4.534839,1.185213,0,0,-0.010035,0.99995,0.452048,-2,0.661131,0.5,0,1.5,22.809,76.640832,0.245144,76.885976,5563,81054,-56,54,1,-2,-2,-2,-2,-2,-2,0.363648,80.091672,80.45532,1363,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4355,1.61781241939524E+018,4.553004,1.184961,0,0,0.002531,0.999997,0.452048,-2,0.668985,0.5,0,1.5,22.809,76.640832,0.245144,76.885976,5563,81054,-56,54,1,-2,-2,-2,-2,-2,-2,0.363648,80.091672,80.45532,1363,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4358,1.61781241945417E+018,4.580249,1.185446,0,0,0.021553,0.999768,0.456313,-2,0.662702,0.5,0,1.5,22.809,76.640832,0.245144,76.885976,5563,81054,-54,56,1,-2,-2,-2,-2,-2,-2,0.363648,80.091672,80.45532,1363,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4362,1.61781241953503E+018,4.616802,1.187784,0,0,0.051029,0.998697,0.458445,-2,0.722741,0.5,0,1.5,22.809,76.640832,0.245144,76.885976,5563,81054,-54,56,1,-2,-2,-2,-2,-2,-2,0.363648,80.091672,80.45532,1363,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4364,1.617812419575E+018,4.634776,1.189752,0,0,0.065142,0.997876,0.449916,-2,0.76044,0.5,0,1.5,22.809,76.640832,0.245144,76.885976,5563,81054,-54,56,1,-2,-2,-2,-2,-2,-2,0.363648,80.091672,80.45532,1376,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4365,1.61781241959402E+018,4.643613,1.190911,0,0,0.072194,0.997391,0.445651,-2,0.740369,0.5,0,1.5,22.809,76.640832,0.245144,76.885976,5563,81054,-49,61,1,-2,-2,-2,-2,-2,-2,0.363648,80.091672,80.45532,1376,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4366,1.61781241961396E+018,4.652645,1.192225,0,0,0.078807,0.99689,0.456313,-2,0.703368,0.5,0,1.5,22.809,76.640832,0.245144,76.885976,5563,81054,-49,61,1,-2,-2,-2,-2,-2,-2,0.363648,80.091672,80.45532,1376,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
4367,1.61781241963396E+018,4.661742,1.193673,0,0,0.08533,0.996353,0.460577,-2,0.70075,0.5,0,1.5,22.809,76.640832,0.245144,76.885976,5563,81054,-49,61,1,-2,-2,-2,-2,-2,-2,0.363648,80.091672,80.45532,1376,4243,-62,48,1,-2,-2,-2,-2,-2,-2,-2,-2
