time_step,time_stamp,robot_pos_x,robot_pos_y,robot_orien_x,robot_orien_y,robot_orien_z,robot_orien_w,robot_twist_x,robot_twist_y,robot_twist_z,vel_x,vel_y,vel_w,network_delay,c_total_tx_mbps,c_total_rx_mbps,c_total_mbps,c_tx_retires,c_retransmits,c_rssi,c_lqi,c_rssi_status,c_total_tx_mbps2,c_total_rx_mbps2,c_total_mbps2,c_rssi2,c_lqi2,c_rssi_status2,s_total_tx_mbps,s_total_rx_mbps,s_total_mbps,s_tx_retires,s_retransmits,s_rssi,s_lqi,s_rssi_status,s_total_tx_mbps2,s_total_rx_mbps2,s_total_mbps2,s_tx_retires2,s_retransmits2,s_rssi2,s_lqi2,s_rssi_status2
        751,1617817116254291008,  0.000000,  0.000000,  0.000000,  0.000000, -0.000349,  1.000000,  0.000000, -2.000000, -0.000698,  0.000000,  0.000000,  0.000000, 52.039001, 22.295480,  0.386128, 22.681608,59056.000000,81470.000000,-256.000000,  0.000000, 0, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,  0.462064, 23.283032, 23.745096,40424.000000,6517.000000,-32.000000, 70.000000, 1, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,
        752,1617817116274294903,  0.000000,  0.000000,  0.000000,  0.000000, -0.000349,  1.000000,  0.000000, -2.000000, -0.001222,  0.000000,  0.000000,  0.000000, 52.039001, 22.295480,  0.386128, 22.681608,59056.000000,81470.000000,-256.000000,  0.000000, 0, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,  0.462064, 23.283032, 23.745096,40424.000000,6517.000000,-32.000000, 70.000000, 1, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,
        753,1617817116294220214,  0.000000,  0.000000,  0.000000,  0.000000, -0.000349,  1.000000,  0.000000, -2.000000,  0.000000,  0.000000,  0.000000,  0.000000, 52.039001, 22.295480,  0.386128, 22.681608,59056.000000,81470.000000,-256.000000,  0.000000, 0, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,  0.462064, 23.283032, 23.745096,40424.000000,6517.000000,-32.000000, 70.000000, 1, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,
        754,1617817116314218444,  0.000000,  0.000000,  0.000000,  0.000000, -0.000349,  1.000000,  0.000000, -2.000000,  0.000349,  0.000000,  0.000000,  0.000000, 52.039001, 22.295480,  0.386128, 22.681608,59056.000000,81470.000000,-256.000000,  0.000000, 0, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,  0.462064, 23.283032, 23.745096,40424.000000,6517.000000,-32.000000, 70.000000, 1, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,
        755,1617817116334208012,  0.000000,  0.000000,  0.000000,  0.000000, -0.000349,  1.000000,  0.000000, -2.000000,  0.000000,  0.000000,  0.000000,  0.000000, 52.039001, 22.295480,  0.386128, 22.681608,59056.000000,81470.000000,-256.000000,  0.000000, 0, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,  0.462064, 23.283032, 23.745096,40424.000000,6517.000000,-32.000000, 70.000000, 1, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,
        757,1617817116374011109,  0.000000,  0.000000,  0.000000,  0.000000, -0.000349,  1.000000,  0.000000, -2.000000,  0.002967,  0.000000,  0.000000,  0.000000, 52.039001, 22.295480,  0.386128, 22.681608,59056.000000,81470.000000,-256.000000,  0.000000, 0, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,  0.462064, 23.283032, 23.745096,40424.000000,6517.000000,-32.000000, 70.000000, 1, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,
        759,1617817116413975223,  0.000000,  0.000000,  0.000000,  0.000000, -0.000349,  1.000000,  0.000000, -2.000000, -0.000698,  0.000000,  0.000000,  0.000000, 52.039001, 22.295480,  0.386128, 22.681608,59056.000000,81470.000000,-256.000000,  0.000000, 0, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,  0.462064, 23.283032, 23.745096,40424.000000,6517.000000,-31.000000, 70.000000, 1, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,
        761,1617817116453935619,  0.000000,  0.000000,  0.000000,  0.000000, -0.000349,  1.000000,  0.000000, -2.000000,  0.000000,  0.000000,  0.000000,  0.000000, 52.039001, 22.295480,  0.386128, 22.681608,59056.000000,81470.000000,-256.000000,  0.000000, 0, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,  0.462064, 23.283032, 23.745096,40424.000000,6517.000000,-31.000000, 70.000000, 1, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,
        764,1617817116513790362,  0.000000,  0.000000,  0.000000,  0.000000, -0.000349,  1.000000,  0.000000, -2.000000, -0.001396,  0.000000,  0.000000,  0.000000, 52.039001, 22.295480,  0.386128, 22.681608,59056.000000,81470.000000,-256.000000,  0.000000, 0, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,  0.462064, 23.283032, 23.745096,40424.000000,6517.000000,-31.000000, 70.000000, 1, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,
        768,1617817116593575949,  0.000000,  0.000000,  0.000000,  0.000000, -0.000349,  1.000000,  0.000000, -2.000000, -0.002618,  0.000000,  0.000000,  0.000000, 52.039001, 22.295480,  0.386128, 22.681608,59056.000000,81470.000000,-256.000000,  0.000000, 0, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,  0.462064, 23.283032, 23.745096,40424.000000,6517.000000,-31.000000, 70.000000, 1, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000, -2.000000,-2,
