time_step,time_stamp,robot_pos_x,robot_pos_y,robot_orien_x,robot_orien_y,robot_orien_z,robot_orien_w,robot_twist_x,robot_twist_y,robot_twist_z,vel_x,vel_y,vel_w,network_delay,c_total_tx_mbps,c_total_rx_mbps,c_total_mbps,c_tx_retires,c_retransmits,c_tx_retires_cal,c_retransmits_cal,c_rssi,c_lqi,c_rssi_status,c_total_tx_mbps2,c_total_rx_mbps2,c_total_mbps2,c_rssi2,c_lqi2,c_rssi_status2,s_total_tx_mbps,s_total_rx_mbps,s_total_mbps,s_tx_retires,s_retransmits,s_tx_retires_cal,s_retransmits_cal,s_rssi,s_lqi,s_rssi_status,s_total_tx_mbps2,s_total_rx_mbps2,s_total_mbps2,s_tx_retires2,s_retransmits2,s_tx_retires2_cal,s_retransmits2_cal,s_rssi2,s_lqi2,s_rssi_status2
84425,1.6178118757052E+018,8.041507,5.367285,0,0,0.834223,0.551427,0.473371,-2,-0.593586,0.5,0,0,286.731995,17.349784,0.223328,17.573112,12508,79901,0,0,-58,52,1,-2,-2,-2,-2,-2,-2,0.258936,16.211552,16.470488,3715,4187,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84427,1.61781187574497E+018,8.034279,5.384555,0,0,0.826933,0.5623,0.471239,-2,-0.727628,0.5,0,0,286.731995,17.349784,0.223328,17.573112,12508,79901,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,0.258936,16.211552,16.470488,3715,4187,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84429,1.61781187578499E+018,8.027507,5.402054,0,0,0.818701,0.57422,0.471239,-2,-0.758171,0.5,0,0,286.731995,17.349784,0.223328,17.573112,12508,79901,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,0.258936,16.211552,16.470488,3715,4187,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84431,1.61781187582489E+018,8.021249,5.419879,0,0,0.809478,0.58715,0.471239,-2,-0.636347,0.5,0,0,286.731995,17.349784,0.223328,17.573112,12508,79901,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,0.258936,16.211552,16.470488,3715,4187,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84434,1.61781187588481E+018,8.01273,5.446972,0,0,0.800051,0.599932,0.471239,-2,-0.522203,0.5,0,0,286.731995,17.349784,0.223328,17.573112,12508,79901,0,0,-59,51,1,-2,-2,-2,-2,-2,-2,0.258936,16.211552,16.470488,3715,4187,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84438,1.61781187596554E+018,8.002557,5.483492,0,0,0.790529,0.612424,0.484033,-2,-0.28414,0.5,0,0,286.731995,17.349784,0.223328,17.573112,12508,79901,0,0,-59,51,1,-2,-2,-2,-2,-2,-2,0.258936,16.211552,16.470488,3715,4187,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84440,1.61781187600457E+018,7.997827,5.502003,0,0,0.787957,0.61573,0.475503,-2,-0.19059,0.5,0,0,286.731995,17.349784,0.223328,17.573112,12508,79901,0,0,-57,53,1,-2,-2,-2,-2,-2,-2,0.258936,16.211552,16.470488,3715,4187,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84441,1.61781187602448E+018,7.995559,5.511107,0,0,0.787204,0.616692,0.469106,-2,-0.133867,0.5,0,0,286.731995,17.349784,0.223328,17.573112,12508,79901,0,0,-57,53,1,-2,-2,-2,-2,-2,-2,0.258936,16.211552,16.470488,3715,4187,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84442,1.61781187604443E+018,7.993323,5.520175,0,0,0.786612,0.617448,0.466974,-2,-0.098611,0.5,0,0,286.731995,17.349784,0.223328,17.573112,12508,79901,0,0,-57,53,1,-2,-2,-2,-2,-2,-2,0.258936,16.211552,16.470488,3715,4187,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84443,1.61781187606435E+018,7.991014,5.52962,0,0,0.786127,0.618065,0.486165,-2,-0.085521,0.5,0,0,286.731995,17.349784,0.223328,17.573112,12508,79901,0,0,-60,50,1,-2,-2,-2,-2,-2,-2,0.258936,16.211552,16.470488,3715,4187,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84444,1.61781187608444E+018,7.988739,5.538986,0,0,0.785695,0.618614,0.4819,-2,-0.075922,0.5,0,0,286.731995,17.349784,0.223328,17.573112,12512,79905,4,4,-60,50,1,-2,-2,-2,-2,-2,-2,0.258936,16.211552,16.470488,3715,4187,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84446,1.61781187612436E+018,7.984314,5.557352,0,0,0.785479,0.618888,0.464842,-2,0.006632,0.5,0,0,286.731995,16.587616,0.213776,16.801392,12512,79905,0,0,-60,50,1,-2,-2,-2,-2,-2,-2,0.258936,16.211552,16.470488,3715,4187,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84449,1.61781187618427E+018,7.977627,5.585088,0,0,0.786019,0.618203,0.477636,-2,0.036303,0.5,0,0,39.833,16.587616,0.213776,16.801392,12512,79905,0,0,-58,52,1,-2,-2,-2,-2,-2,-2,0.258936,16.211552,16.470488,3715,4187,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84453,1.61781187626508E+018,7.968613,5.622132,0,0,0.786666,0.617379,0.488297,-2,0.011868,0.5,0,0,39.833,16.587616,0.213776,16.801392,12512,79905,0,0,-58,52,1,-2,-2,-2,-2,-2,-2,0.258936,16.211552,16.470488,3715,4187,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84455,1.61781187630401E+018,7.964102,5.640566,0,0,0.786558,0.617516,0.464842,-2,-0.012392,0.5,0,0,39.833,16.587616,0.213776,16.801392,12512,79905,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,0.258936,16.211552,16.470488,3715,4187,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84456,1.61781187632388E+018,7.961865,5.649721,0,0,0.786558,0.617516,0.471239,-2,-0.002793,0.5,0,0,39.833,16.587616,0.213776,16.801392,12512,79905,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3715,4187,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84457,1.61781187634388E+018,7.959618,5.658918,0,0,0.786612,0.617448,0.473371,-2,0.00925,0.5,0,0,39.833,16.587616,0.213776,16.801392,12512,79905,0,0,-54,56,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3715,4187,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84458,1.61781187636388E+018,7.957289,5.668446,0,0,0.786666,0.617379,0.49043,-2,0.011694,0.5,0,0,39.833,16.587616,0.213776,16.801392,12512,79905,0,0,-51,59,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3722,4191,7,4,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84459,1.61781187638385E+018,7.955028,5.677684,0,0,0.78672,0.617311,0.475503,-2,0.010472,0.5,0,0,39.833,16.587616,0.213776,16.801392,12512,79905,0,0,-51,59,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3722,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84461,1.6178118764247E+018,7.950562,5.695909,0,0,0.786989,0.616967,0.475503,-2,0.011345,0.5,0,0,39.833,16.587616,0.213776,16.801392,12512,79905,0,0,-51,59,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3722,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84464,1.61781187648363E+018,7.943741,5.723656,0,0,0.786989,0.616967,0.46271,-2,0.002443,0.5,0,0,39.833,16.587616,0.213776,16.801392,12512,79905,0,0,-51,59,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3722,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84468,1.61781187656352E+018,7.934577,5.760883,0,0,0.787204,0.616692,0.4819,-2,0.005411,0.5,0,0,39.833,16.587616,0.213776,16.801392,12512,79905,0,0,-51,59,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3722,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84470,1.61781187660355E+018,7.930054,5.779226,0,0,0.787097,0.61683,0.469106,-2,-0.016232,0.5,0,0,39.833,16.587616,0.213776,16.801392,12512,79905,0,0,-58,52,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3722,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84471,1.61781187662347E+018,7.927781,5.78846,0,0,0.787097,0.61683,0.475503,-2,-0.007854,0.5,0,0,39.833,16.587616,0.213776,16.801392,12512,79905,0,0,-58,52,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3722,4191,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84472,1.61781187664338E+018,7.925508,5.797695,0,0,0.787097,0.61683,0.475503,-2,0.004189,0.5,0,0,39.833,16.587616,0.213776,16.801392,12512,79905,0,0,-58,52,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3722,4191,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84473,1.61781187666331E+018,7.923234,5.806929,0,0,0.787204,0.616692,0.475503,-2,0.017802,0.5,0,0,39.833,16.587616,0.213776,16.801392,12512,79905,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3722,4191,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84474,1.61781187668329E+018,7.920927,5.816287,0,0,0.787312,0.616555,0.4819,-2,0.019373,0.5,0,0,39.833,16.587616,0.213776,16.801392,12512,79905,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3722,4191,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84476,1.61781187672416E+018,7.916325,5.834917,0,0,0.787473,0.616349,0.484033,-2,0.008552,0.5,0,0,39.833,16.587616,0.213776,16.801392,12512,79905,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3722,4191,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84478,1.61781187676315E+018,7.911713,5.853546,0,0,0.787527,0.61628,0.479768,-2,0.002094,0.5,0,0,39.833,16.587616,0.213776,16.801392,12512,79905,0,0,-57,53,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3722,4191,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84481,1.61781187682309E+018,7.904931,5.880951,0,0,0.787527,0.61628,0.466974,-2,0.011694,0.5,0,0,39.833,16.587616,0.213776,16.801392,12512,79905,0,0,-57,53,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3722,4191,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84485,1.61781187690291E+018,7.895668,5.918285,0,0,0.787796,0.615937,0.469106,-2,-0.004189,0.5,0,0,39.833,16.587616,0.213776,16.801392,12512,79905,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3722,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84487,1.61781187694274E+018,7.89104,5.93691,0,0,0.787742,0.616005,0.484033,-2,-0.000524,0.5,0,0,39.833,16.587616,0.213776,16.801392,12512,79905,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3722,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84488,1.61781187696292E+018,7.888737,5.946181,0,0,0.787796,0.615937,0.477636,-2,0.010297,0.5,0,0,39.833,16.587616,0.213776,16.801392,12512,79905,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3722,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84489,1.6178118769827E+018,7.886494,5.955203,0,0,0.787796,0.615937,0.464842,-2,0.00576,0.5,0,0,39.833,16.587616,0.213776,16.801392,12512,79905,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3722,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84490,1.61781187700272E+018,7.884231,5.964308,0,0,0.787796,0.615937,0.469106,-2,-0.000524,0.5,0,0,39.833,16.587616,0.213776,16.801392,12512,79905,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3722,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84491,1.6178118770226E+018,7.881885,5.973744,0,0,0.78785,0.615868,0.486165,-2,0.009774,0.5,0,0,39.833,16.587616,0.213776,16.801392,12512,79905,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3722,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84493,1.61781187706254E+018,7.877255,5.992324,0,0,0.788279,0.615318,0.466974,-2,0.021642,0.5,0,0,39.833,16.587616,0.213776,16.801392,12516,79908,4,3,-56,54,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3722,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84495,1.61781187710251E+018,7.872696,6.010526,0,0,0.788494,0.615042,0.475503,-2,0.023387,0.5,0,0,39.833,16.587616,0.213776,16.801392,12516,79908,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3722,4191,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84498,1.61781187716227E+018,7.86559,6.038773,0,0,0.788977,0.614423,0.477636,-2,0.029322,0.5,0,0,39.833,16.587616,0.213776,16.801392,12516,79908,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3722,4191,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84502,1.61781187724224E+018,7.856222,6.07573,0,0,0.789566,0.613665,0.475503,-2,0.017453,0.5,0,0,67.160004,16.587616,0.213776,16.801392,12516,79908,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3722,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84504,1.61781187728216E+018,7.851569,6.093996,0,0,0.789673,0.613527,0.469106,-2,0.015533,0.5,0,0,67.160004,15.369808,0.217936,15.587744,12516,79908,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3722,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84505,1.61781187730214E+018,7.849218,6.103211,0,0,0.789834,0.613321,0.475503,-2,0.032987,0.5,0,0,67.160004,15.369808,0.217936,15.587744,12516,79908,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3722,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84506,1.61781187732204E+018,7.846831,6.112549,0,0,0.790155,0.612907,0.4819,-2,0.047822,0.5,0,0,67.160004,15.369808,0.217936,15.587744,12516,79908,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,0.278992,17.191968,17.47096,3722,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84507,1.61781187734201E+018,7.844435,6.121884,0,0,0.790583,0.612355,0.4819,-2,0.048695,0.5,0,0,67.160004,15.369808,0.217936,15.587744,12516,79908,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,0.250864,14.922928,15.173792,3722,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84508,1.61781187736193E+018,7.842067,6.131051,0,0,0.790796,0.612079,0.473371,-2,0.039794,0.5,0,0,67.160004,15.369808,0.217936,15.587744,12516,79908,0,0,-59,51,1,-2,-2,-2,-2,-2,-2,0.250864,14.922928,15.173792,3726,4191,4,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84510,1.61781187740193E+018,7.837324,6.149338,0,0,0.79117,0.611596,0.477636,-2,0.022515,0.5,0,0,67.160004,15.369808,0.217936,15.587744,12516,79908,0,0,-59,51,1,-2,-2,-2,-2,-2,-2,0.250864,14.922928,15.173792,3726,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84513,1.61781187746169E+018,7.830186,6.17674,0,0,0.791384,0.61132,0.464842,-2,0.014137,0.5,0,0,67.160004,15.369808,0.217936,15.587744,12516,79908,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,0.250864,14.922928,15.173792,3726,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84517,1.61781187754151E+018,7.820523,6.213665,0,0,0.79197,0.61056,0.473371,-2,0.030543,0.5,0,0,67.160004,15.369808,0.217936,15.587744,12516,79908,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,0.250864,14.922928,15.173792,3726,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84519,1.61781187758157E+018,7.815788,6.231646,0,0,0.792236,0.610214,0.46271,-2,0.014661,0.5,0,0,67.160004,15.369808,0.217936,15.587744,12516,79908,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,0.250864,14.922928,15.173792,3726,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84520,1.6178118776015E+018,7.813328,6.240964,0,0,0.792236,0.610214,0.4819,-2,0.002443,0.5,0,0,67.160004,15.369808,0.217936,15.587744,12516,79908,0,0,-61,49,1,-2,-2,-2,-2,-2,-2,0.250864,14.922928,15.173792,3726,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84521,1.61781187762149E+018,7.810845,6.250365,0,0,0.792236,0.610214,0.486165,-2,0.000873,0.5,0,0,67.160004,15.369808,0.217936,15.587744,12516,79908,0,0,-61,49,1,-2,-2,-2,-2,-2,-2,0.250864,14.922928,15.173792,3726,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84522,1.61781187764137E+018,7.80845,6.259437,0,0,0.79229,0.610145,0.469106,-2,0.01309,0.5,0,0,67.160004,15.369808,0.217936,15.587744,12516,79908,0,0,-61,49,1,-2,-2,-2,-2,-2,-2,0.250864,14.922928,15.173792,3726,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84523,1.61781187766145E+018,7.806054,6.268508,0,0,0.792503,0.609869,0.469106,-2,0.020944,0.5,0,0,67.160004,15.369808,0.217936,15.587744,12516,79908,0,0,-62,48,1,-2,-2,-2,-2,-2,-2,0.250864,14.922928,15.173792,3726,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84525,1.61781187770139E+018,7.80119,6.286851,0,0,0.792715,0.609592,0.477636,-2,0.017977,0.5,0,0,67.160004,15.369808,0.217936,15.587744,12516,79908,0,0,-62,48,1,-2,-2,-2,-2,-2,-2,0.250864,14.922928,15.173792,3726,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84530,1.61781187780115E+018,7.789026,6.33251,0,0,0.793194,0.608969,0.475503,-2,0.018675,0.5,0,0,67.160004,15.369808,0.217936,15.587744,12516,79908,0,0,-59,51,1,-2,-2,-2,-2,-2,-2,0.250864,14.922928,15.173792,3726,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84532,1.61781187784103E+018,7.784073,6.351007,0,0,0.793406,0.608692,0.475503,-2,0,0.5,0,0,67.160004,15.369808,0.217936,15.587744,12516,79908,0,0,-59,51,1,-2,-2,-2,-2,-2,-2,0.250864,14.922928,15.173792,3726,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84533,1.61781187786099E+018,7.781643,6.360069,0,0,0.793406,0.608692,0.469106,-2,0.004538,0.5,0,0,67.160004,15.369808,0.217936,15.587744,12516,79908,0,0,-59,51,1,-2,-2,-2,-2,-2,-2,0.250864,14.922928,15.173792,3726,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84534,1.61781187788093E+018,7.779213,6.369131,0,0,0.79346,0.608623,0.469106,-2,0.002443,0.5,0,0,67.160004,15.369808,0.217936,15.587744,12516,79908,0,0,-59,51,1,-2,-2,-2,-2,-2,-2,0.250864,14.922928,15.173792,3726,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84535,1.61781187790099E+018,7.77676,6.378275,0,0,0.793406,0.608692,0.473371,-2,-0.00576,0.5,0,0,67.160004,15.369808,0.217936,15.587744,12516,79908,0,0,-64,46,1,-2,-2,-2,-2,-2,-2,0.250864,14.922928,15.173792,3726,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84536,1.61781187792099E+018,7.774286,6.387502,0,0,0.793353,0.608761,0.477636,-2,-0.00733,0.5,0,0,67.160004,15.369808,0.217936,15.587744,12516,79908,0,0,-64,46,1,-2,-2,-2,-2,-2,-2,0.250864,14.922928,15.173792,3726,4191,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84538,1.61781187796085E+018,7.769418,6.405668,0,0,0.793406,0.608692,0.469106,-2,0.016755,0.5,0,0,67.160004,15.369808,0.217936,15.587744,12516,79908,0,0,-62,48,1,-2,-2,-2,-2,-2,-2,0.250864,14.922928,15.173792,3726,4191,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84540,1.61781187800079E+018,7.764473,6.424078,0,0,0.793778,0.608207,0.477636,-2,0.023562,0.5,0,0,67.160004,15.369808,0.217936,15.587744,12516,79908,0,0,-62,48,1,-2,-2,-2,-2,-2,-2,0.250864,14.922928,15.173792,3726,4191,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84542,1.61781187804064E+018,7.759572,6.442235,0,0,0.794309,0.607514,0.471239,-2,0.046077,0.5,0,0,67.160004,15.369808,0.217936,15.587744,12516,79908,0,0,-61,49,1,-2,-2,-2,-2,-2,-2,0.250864,14.922928,15.173792,3726,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84544,1.6178118780806E+018,7.75463,6.460425,0,0,0.794627,0.607098,0.475503,-2,0.020769,0.5,0,0,67.160004,15.369808,0.217936,15.587744,12522,79908,6,0,-61,49,1,-2,-2,-2,-2,-2,-2,0.250864,14.922928,15.173792,3726,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84547,1.61781187814047E+018,7.747042,6.488238,0,0,0.794997,0.606613,0.473371,-2,0.022515,0.5,0,0,67.160004,15.369808,0.217936,15.587744,12522,79908,0,0,-61,49,1,-2,-2,-2,-2,-2,-2,0.250864,14.922928,15.173792,3726,4191,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84551,1.61781187822042E+018,7.737051,6.524721,0,0,0.794944,0.606682,0.4819,-2,-0.010297,0.5,0,0,41.818001,15.369808,0.217936,15.587744,12522,79908,0,0,-62,48,1,-2,-2,-2,-2,-2,-2,0.250864,14.922928,15.173792,3726,4191,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84553,1.61781187826032E+018,7.732082,6.542904,0,0,0.794627,0.607098,0.473371,-2,-0.030718,0.5,0,0,41.818001,15.369808,0.217936,15.587744,12522,79908,0,0,-62,48,1,-2,-2,-2,-2,-2,-2,0.250864,14.922928,15.173792,3726,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84554,1.61781187828034E+018,7.729537,6.552244,0,0,0.794468,0.607307,0.484033,-2,-0.015533,0.5,0,0,41.818001,15.369808,0.217936,15.587744,12522,79908,0,0,-60,50,1,-2,-2,-2,-2,-2,-2,0.250864,14.922928,15.173792,3726,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84555,1.61781187830028E+018,7.72702,6.561504,0,0,0.794362,0.607445,0.479768,-2,-0.014661,0.5,0,0,41.818001,15.369808,0.217936,15.587744,12522,79908,0,0,-60,50,1,-2,-2,-2,-2,-2,-2,0.250864,14.922928,15.173792,3726,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84556,1.61781187832023E+018,7.724551,6.570599,0,0,0.794256,0.607584,0.471239,-2,-0.021118,0.5,0,0,41.818001,16.252224,0.222352,16.474576,12522,79908,0,0,-60,50,1,-2,-2,-2,-2,-2,-2,0.250864,14.922928,15.173792,3726,4191,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84557,1.6178118783401E+018,7.722118,6.579572,0,0,0.79415,0.607722,0.464842,-2,-0.014486,0.5,0,0,41.818001,16.252224,0.222352,16.474576,12522,79908,0,0,-58,52,1,-2,-2,-2,-2,-2,-2,0.25684,16.4706,16.72744,3726,4191,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84559,1.61781187838004E+018,7.717136,6.597972,0,0,0.794203,0.607653,0.484033,-2,0.002094,0.5,0,0,41.818001,16.252224,0.222352,16.474576,12522,79908,0,0,-58,52,1,-2,-2,-2,-2,-2,-2,0.25684,16.4706,16.72744,3732,4191,6,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84562,1.61781187844005E+018,7.709769,6.625181,0,0,0.79415,0.607722,0.46271,-2,0.006807,0.5,0,0,41.818001,16.252224,0.222352,16.474576,12522,79908,0,0,-58,52,1,-2,-2,-2,-2,-2,-2,0.25684,16.4706,16.72744,3732,4191,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84566,1.61781187851987E+018,7.699714,6.662222,0,0,0.794627,0.607098,0.460577,-2,0.015882,0.5,0,0,41.818001,16.252224,0.222352,16.474576,12522,79908,0,0,-59,51,1,-2,-2,-2,-2,-2,-2,0.25684,16.4706,16.72744,3732,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84568,1.61781187855984E+018,7.694802,6.680244,0,0,0.79468,0.607029,0.473371,-2,-0.002269,0.5,0,0,41.818001,16.252224,0.222352,16.474576,12522,79908,0,0,-59,51,1,-2,-2,-2,-2,-2,-2,0.25684,16.4706,16.72744,3732,4191,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84569,1.61781187857972E+018,7.692244,6.689625,0,0,0.794627,0.607098,0.486165,-2,-0.008203,0.5,0,0,41.818001,16.252224,0.222352,16.474576,12522,79908,0,0,-58,52,1,-2,-2,-2,-2,-2,-2,0.25684,16.4706,16.72744,3732,4191,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
84570,1.61781187859979E+018,7.689711,6.698924,0,0,0.794574,0.607168,0.4819,-2,-0.004887,0.5,0,0,41.818001,16.252224,0.222352,16.474576,12522,79908,0,0,-58,52,1,-2,-2,-2,-2,-2,-2,0.25684,16.4706,16.72744,3732,4191,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
